Conversation, ChatGPT
13,Statement Non Opinion
14,Statement Opinion
15,Statement Opinion
16,Statement Opinion
17,Question
18,Statement Non Opinion
19,Question
20,Statement Opinion
21,Question
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Question
27,Question
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Question
50,Statement Opinion
51,Backchannel
52,Question
53,Statement Non Opinion
54,Question
55,Statement Non Opinion
56,Question
57,Statement Non Opinion
58,Question
59,Question
60,Question
61,Statement Non Opinion
62,Question
63,Statement Non Opinion
64,Question
65,Statement Opinion
66,Statement Opinion
67,Statement Opinion
68,Statement Opinion
69,Statement Opinion
70,Statement Opinion
71,Question
72,Statement Non Opinion
73,Statement Opinion
74,Statement Non Opinion
75,Statement Opinion
76,Statement Non Opinion
77,Statement Opinion
78,Statement Non Opinion
79,Statement Non Opinion
80,Statement Opinion
81,Statement Opinion
82,Statement Non Opinion
83,Statement Opinion
84,Statement Opinion
85,Backchannel
86,Statement Opinion
87,Statement Opinion
88,Statement Non Opinion
89,Statement Non Opinion
90,Statement Non Opinion
91,Statement Non Opinion
92,Statement Non Opinion
93,Statement Opinion
94,Statement Opinion
95,Statement Non Opinion
96,Statement Opinion
97,Question
98,Statement Opinion
99,Apology
100,Command
101,Statement Opinion
102,Statement Non Opinion
103,Statement Non Opinion
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Others
15,Backchannel
16,Others
17,Others
18,Question
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Non Opinion
22,Backchannel
23,Others
24,Statement Non Opinion
25,Backchannel
26,Statement Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Question
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Question
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Backchannel
40,Question
41,Statement Non Opinion
42,Statement Non Opinion
43,Question
44,Statement Non Opinion
45,Question
46,Statement Non Opinion
47,Statement Non Opinion
48,Question
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Disagreement
53,Statement Non Opinion
54,Backchannel
55,Command
56,Backchannel
57,Command
58,Statement Non Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Opinion
64,Question
65,Question
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Non Opinion
70,Question
71,Answer
72,Statement Non Opinion
73,Backchannel
74,Statement Non Opinion
75,Statement Non Opinion
76,Statement Non Opinion
77,Statement Non Opinion
78,Statement Non Opinion
79,Backchannel
80,Statement Non Opinion
81,Others
82,Statement Non Opinion
83,Statement Non Opinion
84,Statement Non Opinion
85,Statement Non Opinion
1,Backchannel
2,Statement Non Opinion
3,Statement Non Opinion
4,Statement Non Opinion
5,Backchannel
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Question
16,Question
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Statement Opinion
21,Statement Non Opinion
22,Question
23,Answer
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Non Opinion
31,Command
32,Statement Non Opinion
33,Statement Non Opinion
34,Other
35,Question
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Disagreement
41,Agreement
42,Command
43,Statement Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Non Opinion
50,Question
51,Answer
52,Statement Non Opinion
53,Command
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Non Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Command
62,Question
63,Answer
64,Command
65,Question
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Non Opinion
70,Command
71,Statement Non Opinion
72,Statement Non Opinion
73,Command
74,Statement Non Opinion
75,Command
76,Statement Non Opinion
77,Statement Non Opinion
78,Statement Non Opinion
79,Statement Opinion
80,Statement Non Opinion
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Non Opinion
84,Statement Non Opinion
85,Statement Non Opinion
86,Statement Non Opinion
1,Greeting
2,Command
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Non Opinion
10,Apology
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Question
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Command
20,Question
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Question
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Non Opinion
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Question
43,Statement Non Opinion
44,Statement Non Opinion
45,Command
46,Question
47,Statement Non Opinion
48,Sarcasm
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Statement Non Opinion
7,Answer
8,Question
9,Statement Non Opinion
10,Statement Non Opinion
11,Statement Non Opinion
12,Question
13,Answer
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Opinion
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Question
25,Statement Non Opinion
26,Acknowledge
1,Statement Non Opinion
2,Question
3,Command
4,Backchannel
5,Command
6,Command
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Opinion
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Question
17,Statement Non Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Statement Non Opinion
21,Question
22,Statement Non Opinion
23,Question
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Question
36,Statement Non Opinion
37,Backchannel
38,Statement Opinion
39,Statement Non Opinion
40,Question
41,Answer
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Question
48,Answer
49,Statement Opinion
50,Statement Non Opinion
51,Command
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
1,Question
2,Statement Non-Opinion
3,Statement Opinion
4,Statement Non-Opinion
5,Statement Non-Opinion
6,Statement Non-Opinion
7,Statement Non-Opinion
8,Command
9,Statement Non-Opinion
10,Statement Opinion
11,Statement Non-Opinion
12,Statement Opinion
13,Statement Non-Opinion
14,Incomplete
15,Statement Opinion
16,Statement Non-Opinion
17,Statement Opinion
18,Statement Non-Opinion
19,Question
20,Statement Non-Opinion
21,Statement Opinion
22,Statement Opinion
23,Question
24,Statement Opinion
25,Statement Non-Opinion
26,Statement Opinion
27,Statement Non-Opinion
28,Incomplete
29,Statement Non-Opinion
30,Statement Opinion
31,Statement Non-Opinion
32,Acknowledge
33,Statement Opinion
34,Statement Non-Opinion
35,Statement Opinion
36,Statement Non-Opinion
37,Statement Opinion
38,Statement Non-Opinion
39,Statement Non-Opinion
1,Greeting
2,Acknowledge
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Statement Non Opinion
10,Question
11,Statement Non Opinion
12,Statement Opinion
13,Apology
14,Question
15,Statement Non Opinion
16,Question
17,Statement Non Opinion
18,Statement Opinion
19,Question
20,Acknowledge
21,Statement Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Opinion
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Question
32,Backchannel
33,Question
34,Statement Non Opinion
35,Statement Opinion
36,Backchannel
37,Backchannel
38,Statement Opinion
39,Statement Non Opinion
40,Statement Opinion
41,Command
42,Question
43,Answer
44,Acknowledge
45,Acknowledge
1,Greeting
2,Statement Non Opinion
3,Statement Opinion
4,Apology
5,Statement Non Opinion
6,Acknowledge
7,Statement Non Opinion
8,Statement Opinion
9,Acknowledge
10,Statement Opinion
11,Statement Non Opinion
12,Statement Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Statement Non Opinion
23,Agreement
24,Statement Opinion
25,Statement Non Opinion
26,Statement Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Statement Opinion
32,Statement Non Opinion
33,Statement Opinion
34,Statement Opinion
35,Acknowledge
1,Question
2,Answer
3,Backchannel
4,Statement Opinion
5,Question
6,Answer
7,Backchannel
8,Backchannel
9,Statement Opinion
10,Acknowledge
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Agreement
15,Acknowledge
16,Statement Opinion
17,Acknowledge
18,Statement Non Opinion
19,Statement Opinion
20,Statement Opinion
21,Backchannel
22,Statement Non Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Question
27,Answer
28,Statement Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Acknowledge
32,Backchannel
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Non Opinion
37,Question
38,Answer
39,Statement Opinion
40,Question
41,Answer
42,Statement Non Opinion
43,Statement Opinion
44,Statement Opinion
45,Backchannel
46,Statement Opinion
47,Backchannel
48,Statement Opinion
49,Statement Non Opinion
50,Statement Opinion
51,Statement Non Opinion
52,Acknowledge
53,Statement Non Opinion
54,Statement Non Opinion
55,Backchannel
56,Statement Non Opinion
57,Backchannel
58,Statement Non Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Non Opinion
62,Statement Opinion
63,Statement Opinion
64,Statement Non Opinion
65,Statement Opinion
66,Backchannel
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Opinion
70,Command
71,Answer
72,Acknowledge
1,Statement Non Opinion
2,Backchannel
3,Acknowledge
4,Question
5,Statement Opinion
6,Backchannel
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Question
11,Statement Non Opinion
12,Command
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Opinion
16,Backchannel
17,Statement Non Opinion
18,Statement Non Opinion
19,Acknowledge
20,Backchannel
21,Statement Non Opinion
22,Backchannel
23,Statement Non Opinion
24,Question
25,Answer
26,Statement Non Opinion
27,Question
28,Question
29,Statement Non Opinion
30,Statement Non Opinion
31,Acknowledge
32,Question
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Opinion
40,Statement Opinion
41,Question
42,Statement Non Opinion
43,Acknowledge
44,Backchannel
1,Question
2,Statement Non-Opinion
3,Question
4,Statement Non-Opinion
5,Question
6,Statement Non-Opinion
7,Question
8,Statement Non-Opinion
9,Question
10,Statement Non-Opinion
11,Question
12,Question
13,Statement Non-Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Statement Opinion
19,Question
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Non-Opinion
24,Question
25,Statement Opinion
26,Statement Opinion
27,Command
28,Statement Non-Opinion
29,Question
30,Question
31,Statement Non-Opinion
32,Question
33,Statement Non-Opinion
34,Statement Opinion
35,Statement Opinion
36,Question
37,Question
38,Question
39,Statement Non-Opinion
40,Statement Opinion
41,Statement Non-Opinion
42,Statement Opinion
43,Statement Opinion
44,Disagreement
45,Statement Opinion
46,Statement Non-Opinion
47,Statement Non-Opinion
48,Statement Opinion
49,Statement Non-Opinion
50,Question
51,Statement Non-Opinion
52,Question
53,Statement Non-Opinion
54,Statement Non-Opinion
55,Statement Non-Opinion
56,Statement Non-Opinion
57,Statement Opinion
58,Statement Non-Opinion
59,Statement Non-Opinion
60,Statement Non-Opinion
61,Statement Non-Opinion
62,Statement Non-Opinion
63,Statement Non-Opinion
64,Acknowledge
65,Statement Opinion
66,Statement Non-Opinion
67,Statement Non-Opinion
68,Question
69,Statement Non-Opinion
70,Question
71,Statement Non-Opinion
72,Question
73,Statement Non-Opinion
74,Question
75,Statement Non-Opinion
