text,DeepSeek
5,Oh my God! (Statement Non Opinion) - **surprise**
6,- Phoebe - What? What happened to the window in the attic?! (Question) - **fear**
7,- Monica - I can't believe mom and dad are selling the house! (Statement Non Opinion) - **sadness**
8,- Ross - I can't believe they-they didn't even tell us! (Statement Non Opinion) - **anger**
9,)
1,neutral
2,neutral
3,neutral
4,surprise
5,surprise
6,fear
7,sadness
8,anger
9,anger
1,neutral
2,joy
3,joy
4,joy
5,joy
6,neutral
7,surprise
8,surprise
9,joy
10,joy
11,neutral
12,joy
13,neutral
14,neutral
15,anger
1,neutral
2,sadness
3,disgust
4,sadness
5,surprise
6,anger
7,joy
8,anger
9,surprise
10,neutral
11,anger
12,neutral
13,neutral
14,neutral
1,(Statement Non Opinion) - **neutral**
2,You could? (Question) - **surprise**
3,(Answer) - **joy**
4,Your own boat? (Question) - **surprise**
5,(Statement Non Opinion) - **anger**
1,- Monica - *Count in our heads as-as good* (Statement Non Opinion) - **neutral**
2,* (Statement Non Opinion) - **sadness**
3,* (Statement Non Opinion) - **sadness**
4,"- Monica - *Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!* (Command) - **anger**"
5,* (Statement Non Opinion) - **sadness**
6,"- Monica - *Guys, rules are good! Rules help control the fun! Ohhh!* (Statement Opinion) - **anger**"
The emotions are inferred based on tone and context (e,
1,neutral
2,joy
3,neutral
4,joy
5,joy
6,joy
7,surprise
8,surprise
9,sadness
10,sadness
11,sadness
12,neutral
1,neutral
2,joy
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,sadness
9,joy
10,anger
11,neutral
12,surprise
1,neutral
2,neutral
3,neutral
4,surprise
5,neutral
6,neutral
7,neutral
8,surprise
9,joy
10,neutral
11,sadness
12,anger/frustration
13,neutral
14,neutral
15,neutral
16,sadness
17,sadness
18,sadness
19,neutral
1,joy
2,anger
3,surprise
1,joy
2,joy
3,joy
4,neutral
5,anger
6,neutral
7,joy
8,joy
1,(Agreement) - **neutral**
2,(Statement Non Opinion) - **neutral**
3,(Statement Non Opinion) - **neutral**
4,(Statement Non Opinion) - **neutral**
5,(Statement Non Opinion) - **neutral**
"All statements are factual or agreements without strong emotional indicators, so they are classified as **neutral**",
1,"- Ross - We're really gonna do this, huh? (Question) - surprise"
2,(Statement Non Opinion) - neutral
3,"Y'know, if, if this is too weird for you, we can still back out at (Statement Non Opinion) - sadness"
4,I got it! (Statement Non Opinion) - joy
5,(Agreement) - neutral
6,Susan! Hi! (Greeting) - joy
7,Hey! (Greeting) - joy
8,(Statement Non Opinion) - joy
9,(Statement Non Opinion) - joy
10,(Statement Non Opinion) - neutral
11,(Greeting) - joy
12,(Statement Non Opinion) - joy
13,How hot is this?! (Question) - surprise
1,joy
2,neutral
3,joy
1,sadness
2,anger
3,neutral
4,neutral
5,surprise
1,neutral
2,anger
3,neutral
4,anger
5,neutral
6,anger
7,neutral
8,joy
9,anger
10,sadness
1,neutral
2,surprise
3,joy
4,neutral
5,neutral
6,sadness
7,anger
8,sadness
9,neutral
10,neutral
1,neutral
2,neutral
3,joy
4,anger
5,neutral
6,joy
7,neutral
8,neutral
9,sadness
10,neutral
11,joy
1,"- Frank - Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow! (Statement Non Opinion) - **pain** (Note: Since ""pain"" isn't in the given options, the closest is **anger**)"
2,- Phoebe - Hey!-Hey! What's going on? (Question) - **surprise**
3,(Answer) - **anger**
4,(Statement Non Opinion) - **disgust**
5,"- Frank - No, she touched mine first! (Disagreement) - **anger**"
6,- Girl - That's my job! (Statement Opinion) - **anger**
1,anger
2,surprise
3,anger
4,disgust
5,anger
6,anger
1,surprise
2,neutral
3,suspicion
4,nervousness
5,surprise
6,sarcasm
7,curiosity
8,neutral
9,curiosity
10,neutral
11,anger
12,neutral
13,anger
14,sadness
15,anger
16,sarcasm
1,joy
2,neutral
3,anger
4,sadness
5,anger
1,anger
2,anger
3,neutral
4,joy
5,anger
6,sadness
7,neutral
8,anger
9,anger
10,joy
1,- anger
2,- surprise
3,- joy
4,- neutral
5,- fear
1,neutral
2,neutral
3,sadness
4,neutral
5,sadness
6,sadness
7,surprise
8,joy
9,neutral
10,neutral
11,joy
12,joy
13,neutral
14,joy
1,joy
2,joy
3,anger
4,anger
5,neutral
6,anger
7,neutral
1,joy
2,neutral
3,sadness
4,neutral
5,surprise
6,surprise
7,neutral
8,neutral
9,neutral
10,neutral
11,concern (closest to sadness or fear)
12,neutral
1,- Chandler - Why are you here? (Question) - **neutral**
2,(Answer) - **sadness**
3,"I mean, (Disagreement) - **anger**"
4,(Statement Opinion) - **disgust**
5,What!? (Question) - **surprise**
6,This was fun! But I've got an invasive vaginal exam to get to! (Statement Non Opinion) - **neutral**
7,(Statement Opinion) - **joy**
8,go! Just let me know if you need a hand! (Statement Non Opinion) - **neutral**
9,(Statement Opinion) - **disgust**
1,sadness
2,joy
3,surprise
1,neutral
2,anger
3,anger
4,joy
5,neutral
6,joy
7,neutral
8,anger
9,sadness
10,anger
11,anger
12,anger
13,anger
14,neutral
15,sadness
16,anger
17,anger
18,anger
1,sadness
2,joy
3,neutral
4,neutral
5,neutral
6,anger
7,neutral
8,anger
9,sadness
10,neutral
11,joy
12,neutral
13,sadness
14,sadness
15,fear
16,surprise
17,neutral
18,neutral
1,neutral
2,anger
3,surprise
4,anger
5,joy
6,neutral
7,joy
8,joy
9,joy
10,neutral
11,neutral
12,neutral
13,joy
14,neutral
15,neutral
16,neutral
1,(Statement Non Opinion) - **neutral**
2,(Statement Non Opinion) - **disgust**
3,(Statement Non Opinion) - **neutral**
1,neutral
2,fear
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,surprise
11,surprise
1,neutral
2,joy
3,surprise
4,neutral
5,joy
6,surprise
7,neutral
8,neutral
9,neutral
10,joy
11,surprise
12,neutral
13,neutral
14,sadness
1,joy
2,joy
3,surprise
4,anger
5,neutral
6,anger
7,neutral
8,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,sadness
6,anger
7,surprise
8,neutral
9,anger
10,neutral
11,anger
12,neutral
13,neutral
14,joy
1,joy
2,neutral
3,sadness
4,surprise
5,neutral
6,joy
7,neutral
8,neutral
9,surprise
10,anger
11,anger
1,neutral
2,anger
3,neutral
4,neutral
5,anger
6,anger
7,sadness
8,surprise
9,sadness
10,neutral
1,neutral
2,joy
1,neutral
2,joy
3,joy
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,surprise
12,neutral
1,joy
2,joy
3,neutral
4,neutral
5,joy
6,joy
7,surprise
8,neutral
9,joy
1,neutral
2,disgust
1,anger
2,fear
1,(Statement Opinion) - **neutral**
2,Are you kidding me?! (Question) - **surprise**
3,It's just so frustrating! Why doesn't she want my breast?! (Question) - **frustration/anger**
4,I don't know! Maybe she's crazy! (Answer) - **anger**
"(Note: Since ""frustration"" is not in the given options, the closest for sentence 3 is **anger**",)
1,neutral
2,surprise
3,anger
4,anger
1,joy
2,neutral
3,joy
4,joy
5,concern (sadness)
6,anger
7,joy
8,joy
9,joy
10,sadness
11,neutral
1,fear
2,joy
3,neutral
4,disgust
5,neutral
1,joy
2,joy
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,sadness
10,anger
1,sadness
2,joy
3,anger
4,neutral
5,neutral
6,neutral
7,joy
8,joy
9,joy
10,neutral
11,sadness
12,sadness
13,sadness
14,sadness
15,neutral
16,neutral
17,joy
18,surprise
19,joy
20,joy
21,joy
22,joy
23,joy
1,- Rachel - Hi! (Greeting) - **joy**
2,- Joey - Hey! (Greeting) - **joy**
3,"- Rachel - Joey, I gotta tell ya, I've been thinking (Statement Non Opinion) - **neutral**"
4,and my co-star's good (Statement Opinion) - **joy**
5,"- Rachel - God, you have to tell me what happens tomorrow! (Statement Non Opinion) - **surprise**"
6,"- Joey - Ow, I'm just going over the script now! You wanna read lines with me? (Question) - **neutral**"
7,(Answer) - **neutral**
8,(Acknowledge) - **neutral**
9,"- Rachel - Oh screw her, that part is mine! (Statement Non Opinion) - **anger**"
10,(Statement Non Opinion) - **neutral**
11,(Statement Non Opinion) - **surprise**
12,(Statement Non Opinion) - **surprise**
13,He was keeping my sister in a (Statement Non Opinion) - **sadness**
14,(Question) - **sadness**
15,- Rachel/actress - It's over! You (Answer) - **anger**
16,- Joey/Drake - How can I? (Question) - **sadness**
17,"- Joey/Drake - Knowing I'll never hold you in my arms again, or touch your skin, or feel your lips, knowing I'll never make love to you? (Answer) - **sadness**"
18,(Statement Opinion) - **sadness**
19,(Statement Opinion) - **sadness**
20,(Statement Non Opinion) - **joy**
21,- Joey - What? (Question) - **surprise**
1,joy
2,neutral
3,neutral
4,neutral
5,sadness (with a mix of joy for the positive outcome)
6,sadness (with sarcasm/humor)
7,joy (playful/sarcastic)
8,joy
9,humor/sarcasm (neutral or joy)
10,humor/sarcasm (neutral or joy)
11,joy
1,anger
2,anger
3,sadness
4,anger
5,neutral
6,anger
7,joy
8,sadness
9,joy
10,neutral
11,anger
1,- Ross - What happened?!! (Question) - **surprise**
2,"Well, I don't know!! (Answer) - **neutral**"
3,(Statement Non Opinion) - **neutral**
4,(Statement Non Opinion) - **neutral**
5,(Agreement) - **neutral**
6,(Statement Non Opinion) - **neutral**
7,But not about this! (Statement Non Opinion) - **anger**
8,(Agreement) - **anger**
9,No touch! No touch! (Statement Non Opinion) - **anger**
1,sadness
2,surprise
3,neutral
4,neutral
5,surprise
6,neutral
7,neutral
8,neutral
9,neutral
10,sadness
11,joy
12,joy
13,fear
14,neutral
15,anger
16,neutral
17,neutral
18,joy
19,neutral
20,joy
21,neutral
1,- **neutral**
2,- **neutral**
3,- **neutral**
4,- **surprise**
5,- **neutral**
6,- **surprise**
7,- **neutral**
8,- **neutral**
9,- **joy**
10,- **neutral**
11,- **surprise**
12,- **sadness**
13,- **sadness**
14,- **sadness**
1,anger
2,neutral
3,neutral
4,fear
5,sadness
6,sadness
7,surprise
1,- fear
2,- joy
3,- neutral
4,- surprise
5,- neutral
6,- anger
7,- surprise
8,- sadness
9,- neutral
10,- neutral
11,- joy
12,- neutral
13,- neutral
14,- joy
15,- joy
16,- anger
17,- anger
18,- anger
1,joy
2,surprise
3,neutral
4,joy
5,neutral
1,anger
2,fear
3,neutral
4,joy
5,joy
6,joy
7,anger
1,joy
2,neutral
3,sadness
4,anger
5,sadness
6,anger
7,disgust
8,anger
9,anger
10,sadness
1,joy
2,surprise
3,neutral
4,joy
5,surprise
6,fear
7,sadness
8,neutral
1,surprise
2,surprise
3,sadness
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,surprise
10,joy
11,surprise
12,neutral
13,sadness
14,neutral
15,neutral
16,fear
17,neutral
18,neutral
1,joy
2,anger
1,anger
2,neutral
3,neutral
4,surprise
5,joy
6,neutral
7,joy
8,joy
1,joy
2,joy
3,joy
4,joy
5,joy
6,joy
7,joy
8,neutral
9,neutral
10,surprise
11,joy
12,joy
13,neutral
14,neutral
15,anger
16,anger
1,surprise
2,joy
3,joy
4,fear
5,fear
6,fear
7,joy
8,neutral
9,joy
10,disgust
11,neutral
12,neutral
13,sadness
14,sadness
15,neutral
16,neutral
17,joy
18,joy
1,fear
2,anger
3,neutral
4,joy
5,neutral
6,joy
7,joy
8,neutral
9,joy
10,fear
11,surprise
1,neutral
2,joy
3,neutral
4,neutral
5,joy
6,joy
7,joy
8,joy
9,neutral
10,neutral
11,joy
12,joy
13,joy
14,neutral
1,joy
2,surprise
3,neutral
4,anger
5,neutral
6,surprise
7,sadness
8,neutral
9,surprise
10,joy
11,neutral
1,"Now all we need is teamwork, okay? We're gonna (Statement Non Opinion) - **neutral**"
2,"Ross, I really don't think (Disagreement) - **anger**"
3,Lift!! And slide! (Statement Non Opinion) - **neutral**
4,(Statement Non Opinion) - **neutral**
5,"All right everyone, lift! And slide!! (Command) - **anger**"
1,"Now remember, what is not gonna be? (Statement Non Opinion) - **neutral**"
2,Another (Others) - **neutral**
3,That's right! And what are you not gonna do? (Question) - **joy**
4,"Well, I'm not gonna talk because (Answer) - **neutral**"
1,sadness
2,surprise
3,sadness
4,neutral
5,anger
1,joy
2,surprise
3,anger
4,surprise
5,neutral
6,sadness
7,neutral
8,anger
9,neutral
10,neutral
11,joy
12,surprise
13,sadness
14,neutral
15,joy
1,anger
2,neutral
3,disgust
4,neutral
5,joy
6,neutral
7,sadness
8,neutral
1,joy
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,surprise
16,neutral
17,neutral
18,anger
19,joy
1,joy
2,neutral
3,neutral
4,joy
5,surprise
6,joy
7,neutral
8,joy
9,joy
10,joy
11,surprise
12,neutral
13,neutral
14,neutral
15,joy
16,surprise
17,neutral
18,neutral
19,surprise
20,surprise
21,fear
22,neutral
1,anger
2,surprise
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,anger
9,joy
10,joy
11,joy
12,joy
13,joy
14,neutral
15,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,sadness
6,neutral
7,sadness
8,sadness
9,sadness
1,- neutral
2,- neutral
3,- joy
4,- surprise
5,- joy
6,- anger
7,- neutral
8,- disgust
9,- fear
10,- neutral
11,- sadness
12,- neutral
13,- joy
14,- neutral
15,- neutral
1,joy
2,joy
1,fear
2,neutral
3,joy
1,joy
2,joy
3,neutral
4,joy
5,anger
1,surprise
2,neutral
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,joy
11,joy
12,fear
13,neutral
14,joy
1,anger
2,neutral
3,anger
4,neutral
5,disgust
6,surprise
7,anger
8,neutral
9,sadness
10,neutral
11,sadness
12,neutral
13,sadness
14,anger
15,anger
16,anger
1,anger
2,joy
3,neutral
1,joy
2,joy
3,anger
4,joy
5,joy
6,joy
7,neutral
8,sadness
1,joy
2,joy
3,neutral
4,anger
5,anger
6,anger
7,sadness
8,anger
1,joy
2,sadness
3,neutral
4,joy
5,neutral
6,joy
7,neutral
8,neutral
9,neutral
10,neutral
11,joy
12,anger
13,neutral
14,sadness
15,joy
16,joy
1,anger
2,neutral
3,anger
4,fear
5,disgust
6,disgust
7,neutral
1,surprise
2,neutral
3,neutral
4,sadness
5,neutral
6,joy
7,neutral
8,joy
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,surprise
16,neutral
1,sadness
2,joy
3,disgust
4,anger
5,neutral
6,neutral
7,neutral
8,anger
9,neutral
10,anger
11,joy
12,anger
1,neutral
2,neutral
3,surprise
4,neutral
5,neutral
6,neutral
7,joy
8,surprise
9,neutral
10,joy
11,joy
12,neutral
13,neutral
1,neutral
2,joy
3,joy
4,surprise
5,anger
6,anger
7,neutral
8,neutral
9,anger
10,neutral
11,surprise
12,neutral
13,anger
14,anger
15,anger
16,anger
17,disgust
18,anger
1,- joy
2,- joy
3,- neutral
4,- neutral
5,- neutral
6,- neutral
7,- neutral
8,- neutral
9,- neutral
10,- joy
11,- surprise
12,- joy
13,- joy
14,- joy
15,- neutral
16,"- sadness or anger (depending on Phoebe's tone, but likely sadness or discomfort)"
1,sadness
2,anger
3,anger
4,neutral
5,joy
6,neutral
7,anger
8,sadness
9,surprise
10,anger
11,sadness
12,neutral
13,surprise
14,sadness
15,neutral
16,neutral
17,sadness
18,neutral
19,joy
20,neutral
21,joy
22,joy
23,joy
1,neutral
2,joy
3,neutral
4,neutral
5,sadness
6,anger
7,sadness
8,neutral
9,joy
10,neutral
11,joy
1,surprise
2,sadness
3,neutral
4,neutral
5,curiosity
6,anger
7,surprise
8,sadness
9,comfort
10,anger
11,neutral
12,comfort
13,comfort
14,neutral
15,comfort
1,neutral
2,neutral
3,joy
4,neutral
5,neutral
6,sadness
7,anger
8,neutral
9,neutral
10,neutral
11,neutral
12,fear
13,joy
14,neutral
15,neutral
16,neutral
17,neutral
18,surprise
19,neutral
20,neutral
21,fear
1,joy
2,joy
3,neutral
4,joy
5,neutral
6,joy
7,neutral
8,sadness
9,joy
10,joy
11,joy
12,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
1,neutral
2,joy
3,neutral
4,surprise
5,anger
6,sadness
7,sadness
8,sadness
9,sadness
10,confusion
11,joy
12,neutral
1,joy
2,joy
3,joy
4,neutral
5,neutral
6,anger
7,joy
8,neutral
9,joy
10,anger
11,anger
12,neutral
1,joy
2,surprise
3,sadness
4,neutral
5,surprise
6,neutral
7,joy
1,fear
2,neutral
3,neutral
4,neutral
5,neutral
6,joy
7,neutral
8,neutral
9,neutral
10,joy
11,joy
12,neutral
13,neutral
14,fear
15,neutral
16,joy
17,sadness
18,neutral
19,joy
20,neutral
21,joy
1,neutral
2,neutral
3,sadness
4,sadness
5,joy
6,sadness
7,anger
8,anger
9,sadness
1,neutral
2,anger
3,sadness
4,anger
5,neutral
6,neutral
7,neutral
8,anger
9,neutral
10,anger
11,surprise
12,neutral
13,disgust
14,joy
15,fear
1,anger
2,sadness
3,anger
4,anger
5,joy
6,fear
1,joy
2,neutral
3,neutral
4,anger
5,joy
6,anger
7,neutral
8,neutral
1,neutral
2,neutral
3,sadness
4,surprise
5,sadness
1,anger
2,sadness
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,joy
10,neutral
11,joy
12,disgust
1,joy
2,neutral
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,surprise
12,neutral
13,neutral
14,anger
1,"- Phoebe - Ursula! Wait! Err-err, it's me! Phoebe! (Statement Non Opinion) - **surprise**"
2,(Greeting) - **neutral**
3,"Wait a second! So, what's new with you? (Question) - **joy**"
4,(Answer) - **joy**
1,disgust
2,neutral
3,anger
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,surprise
11,sadness
12,surprise
13,neutral
14,surprise
15,neutral
16,neutral
1,neutral
2,sadness
3,neutral
4,neutral
5,surprise
6,neutral
7,neutral
8,neutral
9,anger
10,neutral
11,neutral
12,sadness
13,neutral
14,surprise
15,disgust
16,neutral
17,joy
18,neutral
19,neutral
1,neutral
2,anger
3,surprise
4,neutral
1,sadness
2,sadness
3,neutral
4,joy
5,joy
6,neutral
7,neutral
8,surprise
1,neutral
2,neutral
3,neutral
4,joy
5,anger
1,(Statement Opinion) - **neutral**
2,Hi! (Statement Non Opinion) - **anger**
3,Who do you know the bride and groom? (Question) - **neutral**
4,Used to! I'm a relative and I didn't get invited! (Statement Non Opinion) - **anger**
5,(Disagreement) - **anger**
6,"So, how about you huh? How do you know the happy couple? (Question) - **neutral**"
7,(Statement Non Opinion) - **neutral**
1,anger
2,neutral
3,anger
4,neutral
5,joy
6,sadness
7,neutral
8,joy
9,fear
10,joy
11,sadness
1,neutral
2,anger
3,fear
4,joy
5,surprise
6,joy
7,neutral
8,anger
1,anger
2,neutral
3,sadness
4,neutral
1,joy
2,anger
3,neutral
4,neutral
5,neutral
6,sadness
7,neutral
8,neutral
9,sadness
10,anger
11,neutral
12,neutral
13,sadness
14,joy
15,neutral
16,sadness
17,anger
18,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,neutral
6,joy
7,joy
8,neutral
1,joy
2,anger
3,joy
4,joy
5,neutral
6,neutral
7,neutral
8,surprise
9,joy
10,neutral
11,sadness
1,- sadness
2,- anger
3,- neutral
4,- anger
5,- neutral
6,- anger
7,- neutral
8,- joy
9,- sadness
10,- neutral
1,(Others) - **neutral**
2,(Greeting) - **joy**
3,- Joey - Hey Pheebs! (Greeting) - **joy**
4,- Phoebe - I (Others) - **neutral**
5,"- Joey - $200? Are you sure Pheebs? I mean, after what (Question) - **surprise**"
6,"- Phoebe - Oh, I'm still mad at them but I also know that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not (Answer) - **anger** (mixed with sadness)"
The emotions are listed in order corresponding to each numbered sentence,
1,neutral
2,sadness
3,surprise
4,anger
5,neutral
6,anger
7,anger
8,neutral
9,neutral
10,sadness
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,neutral
1,joy
2,joy
3,neutral
4,surprise
5,neutral
6,surprise
7,anger
8,neutral
9,anger
10,neutral
11,anger
1,anger
2,anger
3,neutral
1,joy
2,surprise
3,joy
4,joy
5,joy
1,joy
2,joy
3,neutral
4,neutral
1,neutral
2,neutral
3,surprise
4,surprise
5,anger
6,surprise
7,sadness
8,neutral
9,sadness
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,joy
16,neutral
1,neutral
2,joy
3,joy
4,surprise
5,neutral
6,sadness
7,neutral
8,surprise
9,joy
10,surprise
11,anger
12,anger
13,neutral
14,anger
15,neutral
16,surprise
17,anger
18,surprise
1,- Chandler - Can you people not see me?! (Question) - **anger**
2,"- Rachel - So, will you talk to him? (Question) - **neutral**"
3,(Answer) - **sadness**
4,"- Rachel - Oh, come on! I'll give you ten free (Statement Non Opinion) - **joy**"
5,- Joey - One! No ten! You said ten! You can't take that back! (Agreement) - **anger**
1,joy
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,joy
9,joy
10,joy
11,neutral
12,joy
13,disgust
14,surprise
15,neutral
16,surprise
17,neutral
18,neutral
19,sadness
20,neutral
21,neutral
1,(Agreement) - **neutral**
2,Why? (Question) - **neutral**
3,(Answer) - **sadness**
4,What?! (Question) - **surprise**
5,(Answer) - **neutral**
6,(Statement Non Opinion) - **neutral**
7,"Let me get this straight man, you attacked your ex-wife?! (Question) - **anger**"
8,"Oh, no! (Answer) - **fear**"
9,No-no! (Answer) - **fear**
10,"No, I tired! (Answer) - **sadness**"
11,(Disagreement) - **sadness**
12,(Statement Non Opinion) - **neutral**
13,Maybe we could attack them together? (Question) - **anger**
14,(Command) - **anger**
1,anger
2,fear
3,anger
4,neutral
5,disgust
6,neutral
7,joy
8,neutral
9,surprise
10,neutral
11,joy
12,neutral
13,neutral
14,neutral
15,joy
16,neutral
17,surprise
18,anger
19,joy
20,joy
1,surprise
2,neutral
3,neutral
4,neutral
5,neutral
6,surprise
1,- Rachel - Hello? (Greeting) - **neutral**
2,"- Russell - Hello, is Ross there? (Question) - **neutral**"
3,Can I take a message? (Question) - **neutral**
4,(Answer) - **neutral**
5,- Rachel - Ross got married again--Nooooooo!!!!!!!!! (Disagreement) - **surprise**
1,joy
2,surprise
3,surprise
4,surprise
5,joy
6,sadness
7,joy
1,What uh--How come you're not going? (Question) - **neutral**
2,(Answer) - **neutral**
3,(Statement Opinion) - **surprise**
4,(Statement Non Opinion) - **joy**
5,(Statement Non Opinion) - **joy**
6,(Statement Non Opinion) - **joy**
7,Wow! How do you know how to do that?! (Question) - **surprise**
8,(Answer) - **neutral**
9,(Command) - **neutral**
10,What is it? (Question) - **neutral**
11,I'm getting my revenge! (Answer) - **anger**
12,You cooked him? (Question) - **surprise**
13,(Answer) - **neutral**
14,(Answer) - **anger**
15,"Oh, I cannot wait to read the front page of the Post tomorrow! (Statement Non Opinion) - **joy**"
16,""" (Statement Non Opinion) - **joy**"
17,"The front page? You really do live in your own little world, don't ya? (Others) - **joy**"
1,neutral
2,neutral
3,sadness
4,joy
5,neutral
6,anger
7,neutral
8,neutral
9,neutral
10,joy
11,joy
12,joy
13,neutral
14,joy
15,joy
16,joy
17,joy
18,joy
1,(Statement Non Opinion) - **sadness**
2,(Statement Non Opinion) - **joy**
3,Joey - What the hell is that? (Question) - **anger**
4,"Joey - Whoa! Whoa! Whoa! Treeger, what are you doing? (Question) - **surprise**"
5,(Answer) - **neutral**
6,Phoebe - Well why don't you use your key? (Question) - **neutral**
7,(Answer) - **fear**
8,(Statement Non Opinion) - **fear**
9,Treeger - Come on! (Others) - **anger**
10,(Others) - **anger**
11,(Statement Opinion) - **surprise**
1,neutral
2,sadness
3,fear
4,neutral
5,anger
6,joy
1,joy
2,sadness
3,disgust
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,surprise
11,neutral
1,- Joey - Seven hundred bucks! (Statement Non Opinion) - **surprise**
2,"Alright, you did it! Do we have any fruit? (Question) - **joy**"
3,(Statement Non Opinion) - **neutral**
4,"Really? So, you're gonna stick with this 'it's all for her' thing? (Question) - **surprise**"
5,"What, are you crazy? When a blind man gets his sight back, does he walk around like this? (Question) - **anger**"
1,(Backchannel) - neutral
2,(Statement Non Opinion) - neutral
3,Ah-ha! Too cocky! (Others) - joy
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,joy
9,joy
10,neutral
11,neutral
12,anger
13,anger
14,sadness
15,neutral
16,surprise
1,neutral
2,neutral
3,neutral
4,surprise
5,joy
6,neutral
7,neutral
8,disgust
9,neutral
10,anger
11,anger
12,anger
13,sadness
14,anger
15,sadness
16,surprise
17,neutral
18,sadness
1,neutral
2,anger
3,disgust
4,neutral
5,neutral
6,sadness
7,joy
8,neutral
9,neutral
10,joy
11,surprise
12,joy
13,joy
14,neutral
15,joy
16,joy
17,joy
1,anger
2,joy
3,disgust
1,neutral
2,neutral
3,neutral
4,sadness
5,sadness
6,joy
7,sadness
8,joy
1,neutral
2,sadness
3,sadness
4,surprise
5,joy
6,neutral
7,neutral
8,neutral
9,anger
10,neutral
11,neutral
12,joy
13,joy
14,joy
15,joy
16,anger
17,joy
1,(Others) - joy
2,(Statement Non Opinion) - neutral
3,Uh Rach? (Question) - joy
4,Yeah? (Answer) - neutral
5,Why does my cinnamon stick have an eraser? (Question) - surprise
6,I'm sorry! (Apology) - sadness
1,surprise
2,anger
3,neutral
4,anger
5,neutral
6,anger
7,surprise
8,joy
9,confusion
10,anger
11,neutral
12,anger
13,fear
14,joy
1,fear
2,surprise
3,joy
4,surprise
5,joy
6,surprise
7,neutral
8,anger
9,neutral
10,surprise
11,neutral
12,surprise
13,neutral
14,anger
15,anger
16,anger
17,fear
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,anger
8,neutral
9,neutral
1,- **neutral**
2,- **neutral**
3,- **joy**
4,- **surprise**
5,- **neutral**
6,- **joy**
7,- **joy**
8,- **joy**
9,- **joy**
10,- **neutral**
11,- **neutral**
12,- **neutral**
13,- **joy**
14,- **joy**
15,- **joy**
1,joy
2,joy
3,anger
4,neutral
5,neutral
6,sadness
1,surprise
2,anger
3,disgust
4,fear
5,anger
6,neutral
7,sadness
8,neutral
1,anger
2,neutral
3,anger
4,joy
5,neutral
6,sadness
7,sadness
8,neutral
9,joy
10,surprise
11,joy
12,fear
13,neutral
14,surprise
15,neutral
1,joy
2,surprise
3,neutral
1,neutral
2,joy
3,neutral
4,fear
5,disgust
6,joy
7,neutral
8,sadness
9,neutral
10,fear
1,neutral
2,neutral
3,joy
4,joy
5,neutral
6,sadness
7,neutral
8,neutral
9,surprise
10,neutral
11,joy
12,anger
13,fear
14,sadness
1,neutral
2,joy
3,joy
4,sadness
5,surprise
6,joy
1,- **joy**
2,- **fear**
3,- **joy**
4,- **neutral**
5,- **surprise**
6,- **sadness**
7,- **sadness**
8,- **anger**
9,- **anger**
10,- **anger**
11,- **joy**
12,- **sadness**
13,- **joy**
1,anger
2,neutral
1,(Statement Non Opinion) - **disgust**
2,Tweezers? (Question) - **surprise**
3,(Answer) - **neutral**
4,(Statement Opinion) - **joy**
5,"Thanks, any suggestions? (Question) - **neutral**"
1,surprise
2,fear
3,anger
4,joy
5,disgust
6,fear
7,sadness
8,neutral
9,sadness
10,neutral
11,neutral
1,- Phoebe - Hey! (Greeting) - joy
2,(Greeting) - neutral
3,"- Phoebe - So, did shopping make you feel any better about Ross? (Question) - neutral"
4,(Answer) - sadness
5,"- Phoebe - Well, (Others) - neutral"
