Conversation,Original_Label,DeepSeek
"|No, no, you're right, it is a ridiculous name!|",Agreement,Disegreement
|It's not that bad.|,Statement Non Opinion,Statement Opinion
"|Yes it is! From now on, I have no first name.|",Disagreement,Agreement
"|So, you're just Bing?|",Question,Statement Non Opinion
|Because we won our apartment back!|,Answer,Statement Non Opinion
"|What? Ace is high! Jack, queen, king, ace!|",Statement Non Opinion,Statement Non Opinion
"|No! Ace is low! Ace, two, three, four!|",Statement Non Opinion,Disegreement
|I don't know. Ooh! Ooh! Look it! Ah-ha!|,Statement Non Opinion,Others
"|All right, cut, let's pick again, pick again.|",Statement Opinion,Command
|Okay.|,Agreement,Acknowledge
|Come on apartment! Come on apartment! Oh! I know queen is high!|,Statement Non Opinion,Command
"|Uh-huh, not as high as... It worked! King!|",Disagreement,Backchannel
|Yeah baby!|,Backchannel,Agreement
"|But, we pick again! We pick again!|",Statement Opinion,Disegreement
|Why?!|,Question,Statement Non Opinion
|I don't know!|,Answer,Disegreement
|Tickets please! That's courtside baby!|,Statement Non Opinion,Command
"|Seriously, good game though. Good game. What are they so mad about? They get the apartment back!|",Question,Statement Opinion
|No they didn't!|,Answer,Disegreement
"|You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?|",Question,Statement Opinion
|It's gonna be worth it.|,Statement Opinion,Statement Opinion
"|It's a known fact that women love babies, all right?|",Statement Non Opinion,Statement Opinion
|Women love guys who love babies.|,Statement Opinion,Statement Opinion
|It's that whole sensitive thing.|,Statement Non Opinion,Statement Opinion
"|Quick, aim him at that pack o' babes over there.|",Others,Command
|Maybe one of them will break away.|,Statement Opinion,Statement Opinion
"|No, no wait, for get them, we got one, hard left.|",Statement Non Opinion,Command
"|All right, gimme the baby.|",Statement Non Opinion,Command
"|No, I got him.|",Disagreement,Disegreement
"|Oh, seriously you want him?|",Question,Statement Opinion
|Hello.|,Greeting,Greeting
"|Well, don't, don't think me immodest, but, me?|",Statement Opinion,Statement Opinion
|You wanna smell him?|,Question,Question
"|Oh, yeah. He's got that great baby smell. Get a whiff of his head.|",Statement Opinion,Acknowledge
|What'd I tell you? What'd I tell you?|,Question,Command
"|Well, we are great guys.|",Statement Opinion,Statement Opinion
"|Well, not really.|",Others,Disegreement
"|I mean technically it's-it's not against the rules or anything, but it is frowned upon.|",Statement Non Opinion,Statement Opinion
"|Especially by that professor we ran into last night, Judgey von Holierthanthou.|",Statement Non Opinion,Statement Opinion
"|Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.|",Statement Opinion,Command
|Yeah. What-what should I do?|,Question,Question
"|Well Ross, it seems pretty clear.|",Answer,Statement Opinion
|I mean what's more important?|,Question,Question
"|What people think or how you feel, huh?|",Question,Statement Opinion
"|Ross, you gotta follow your heart.|",Answer,Statement Opinion
|Joey that is so sweet.|,Apology,Statement Opinion
|Hey.|,Greeting,Greeting
"|Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?|",Question,Greeting
|I couldn't do it.|,Answer,Apology
|You couldn't do it?!|,Question,Disegreement
"|Hey, relax I just need more time. We're going to dinner tonight.|",Answer,Command
|What?! You're going out with her again!|,Question,Disegreement
|Going out with who?|,Question,Question
"|Uh, Dana Keystone from college.|",Answer,Acknowledge
|Oh yeah! Wasn't she uh|,Others,Agreement
"|No, that was Dana Caplin.|",Disagreement,Disegreement
|Joey! You didn't even know her!|,Statement Non Opinion,Disegreement
|Ah whatever!|,Others,Disegreement
"|Morning! Hey, how's my favorite genius and my little robot buddy?!|",Question,Greeting
|Don't touch him!|,Command,Command
|Okay!|,Agreement,Agreement
|All right.|,Statement Non Opinion,Acknowledge
"|Umm, all right Wayne, level with me.|",Statement Non Opinion,Statement Opinion
|I-I keep hearing all these rumors that I might get fired.|,Statement Non Opinion,Statement Opinion
"|Okay, they even have actors coming in to read for my part!|",Statement Non Opinion,Statement Opinion
"|Come on man, you-you got to give me a second chance!|",Statement Opinion,Apology
"|I mean, I love-I love this little guy!|",Statement Non Opinion,Statement Opinion
|Ah-ah!!|,Backchannel,Backchannel
"|Okay, that's why you didn't want me to touch him right?|",Question,Question
|Here you go!|,Statement Non Opinion,Statement Non Opinion
|Okay?|,Others,Acknowledge
|Stupid!|,Others,Disegreement
|I can't believe it!|,Statement Non Opinion,Statement Opinion
|God!|,Others,Statement Opinion
"|Hey, how you doin'?|",Question,Greeting
|Hey.|,Greeting,Greeting
"|Hi. Look um, about what happened earlier...|",Statement Non Opinion,Apology
"|No, hey, well, I-I completely understand. You were, you were stressed.|",Statement Opinion,Apology
|I was gonna give you a chance to apologise to me.|,Statement Non Opinion,Command
|For what? For letting you throw me out of your office?|,Disagreement,Disegreement
|You had no|,Others,Command
"|Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.|",Statement Non Opinion,Apology
"|But I told you, I didn't have the time!|",Statement Non Opinion,Disegreement
"|Yeah, well you never have the time. I mean, I don't feel like I even have a girlfriend anymore, Rachel.|",Statement Non Opinion,Disegreement
"|Wh, Ross what do you want from me?|",Question,Question
"|You want me, you want me to quit my job so you can feel like you have a girlfriend?|",Statement Opinion,Disegreement
|Bye.|,Greeting,Greeting
|I know.|,Agreement,Acknowledge
"|Ooh, I have to tell you something.|",Statement Non Opinion,Statement Opinion
|What?|,Question,Question
|But I can't tell you.|,Answer,Statement Non Opinion
"|Okay, but wouldn't it be easier if you had to tell me something that you could tell me.|",Statement Opinion,Question
"|Well, sure in a perfect world. But, no, I promised I wouldn't tell, and I swore to like all my gods.|",Statement Non Opinion,Disegreement
|Okay. Does it have to do with Ross and Rachel?|,Question,Acknowledge
|No.|,Answer,Others
|Does it have to do with Joey?|,Question,Question
|No.|,Answer,Others
|Does it have to do with-with Chandler and that sock that he keeps by his bed?|,Question,Question
"|No, but let's come back to that later!|",Answer,Disegreement
|Hi!|,Greeting,Greeting
|Richard!|,Others,Command
"|Actually, I'm not here to complement the chef.|",Statement Non Opinion,Disegreement
"|Ohh... Oh, that's okay I hate when people come back to complement the chef.|",Statement Opinion,Apology
|Like I have nothing better to do!|,Statement Non Opinion,Disegreement
|So what's up?|,Question,Question
"|Well, it was great seeing you the other night.|",Answer,Statement Opinion
"|Oh, good to see you too. Did you come down here to tell me that?|",Question,Acknowledge
|No! I came here to tell you something else. I came here to tell you I still love you.|,Answer,Disegreement
"|One pregnant woman at a time, please! I just want you to be okay.|",Statement Opinion,Command
|So forcing her to marry Bobby is gonna make that happen?|,Question,Question
"|Maybe! Well! Well...so-so uh, what kind of music does Numb Nuts--Oh forget it! I can't!|",Answer,Disegreement
"|Joey, I am scared to death about this.|",Statement Non Opinion,Statement Opinion
"|But I really think I can do it, I'm just gonna need some help.|",Statement Opinion,Statement Opinion
|And Bobby's gonna be here the whole time.|,Statement Non Opinion,Command
"|You bet I am! And to answer your earlier question, we're straight-up gangster rap.|",Statement Non Opinion,Agreement
"|Look, Rachel's told me how much easier you've made all this on her. Why can't you do that for me?|",Question,Question
|Because! 'Cause... 'Cause you're my baby sister!|,Answer,Statement Opinion
|And you're my big brother!|,Statement Non Opinion,Statement Non Opinion
"|I mean, you're my favorite guy in the whole world.|",Statement Opinion,Statement Opinion
|I'm not even scared to tell mom and dad.|,Statement Non Opinion,Statement Opinion
|I was scared of telling you.|,Statement Non Opinion,Apology
"|Well I'd be scared of them, but all right.|",Statement Opinion,Statement Opinion
"|Joey, I can't stand the thought of having this baby with you mad at me.|",Statement Opinion,Statement Opinion
|I want him to have his uncle.|,Statement Non Opinion,Statement Opinion
|Is my baby gonna have his Uncle Joey?|,Question,Question
|Of course he's gonna have his Uncle Joey!|,Answer,Statement Opinion
"|We're gonna be all right. I mean, even if we're not married this baby is gonna be so loved. Not just by us.|",Statement Opinion,Statement Opinion
|That's right! By his uncle too!|,Agreement,Agreement
|And by you.|,Others,Answer
"|Okay Bobby, why don't we just come over here and let them have a little moment.|",Statement Non Opinion,Command
|Come here!|,Command,Command
|No! Seriously! What's wrong with you?!|,Question,Disegreement
|I had a really nice time tonight.|,Statement Non Opinion,Statement Opinion
|So did I. I'm really glad Monica asked us out.|,Agreement,Agreement
"|I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch.|",Statement Opinion,Apology
|You're sister? You're sister's asleep on the couch? Ohhh! I saw|,Statement Non Opinion,Question
"|Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.|",Statement Non Opinion,Greeting
|Hi!|,Greeting,Greeting
"|Nice to meet you. I wish you'd told me we were having company, I'd fix myself up!|",Statement Opinion,Greeting
|Like it would help.|,Statement Non Opinion,Disegreement
|You are so bad!|,Statement Non Opinion,Disegreement
|You are!|,Others,Statement Non Opinion
|You are!|,Others,Statement Non Opinion
|You are!|,Others,Statement Non Opinion
|You are!|,Others,Acknowledge
|You are!|,Others,Statement Non Opinion
|You are!|,Others,Acknowledge
|You are so dead! I'm gonna get you.|,Statement Non Opinion,Command
"|Uh, it was very nice meeting you.|",Greeting,Acknowledge
"|Oh my God, it's that Victoria's Secret model. Something... something Goodacre.|",Statement Non Opinion,Statement Opinion
"|Hi Mom, it's Jill.|",Greeting,Greeting
"|She's right, it's Jill. Jill Goodacre. Oh my God. I am trapped in an ATM vestibule with Jill Goodacre!|",Statement Non Opinion,Agreement
"|Yeah, I'm fine. I'm just stuck at the bank, in an ATM vestibule.|",Statement Non Opinion,Acknowledge
|Jill says vestibule... I'm going with vestibule.|,Statement Non Opinion,Statement Opinion
"|I'm fine. No, I'm not alone... I don't know, some guy.|",Statement Non Opinion,Statement Opinion
"|Oh! Some guy. Some guy. 'Hey Jill, I saw you with some guy last night. Yes, he was|",Statement Non Opinion,Statement Opinion
|Are you seeing anybody right now?|,Question,Question
"|Og-ee-op, I'm not asking for me, I'm... I mean... No, I'm-I'm not gay, I'm not asking you out.|",Statement Non Opinion,Disegreement
|I'm not-I'm not-I'm not gay!|,Statement Non Opinion,Disegreement
|Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?|,Question,Question
|Uh-huh.|,Backchannel,Backchannel
|That sounds great!|,Agreement,Agreement
|Hey!|,Greeting,Greeting
"|Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.|",Statement Non Opinion,Apology
|There's gravy?|,Question,Question
|If you have the big apartment you have to deal with people coming over all the time.|,Statement Opinion,Statement Opinion
"|That fridge has got to be stocked, okay, that's your department now.|",Statement Non Opinion,Command
|What are you doing?|,Question,Question
|I think I left a donut up here.|,Answer,Statement Opinion
"|So, in conclusion, the lines all go up , so I'm happy.|",Statement Opinion,Statement Opinion
|Great job team!|,Apology,Agreement
|Tomorrow at 8:30.|,Statement Non Opinion,Command
|Phil!|,Others,Command
|Nice job.|,Apology,Acknowledge
|Stevens!|,Others,Command
|Way to go!|,Others,Agreement
"|Joel-burg, you maniac!|",Others,Statement Opinion
|I love ya!|,Statement Non Opinion,Statement Opinion
|Bing!|,Others,Acknowledge
"|Oh, excuse me. I forgot my briefcase y'know, by accident.|",Statement Non Opinion,Apology
"|Of course, you did.|",Statement Non Opinion,Agreement
|Forgot something else too ya bastard!|,Statement Non Opinion,Disegreement
"|Well, what about you?|",Question,Question
|You're not feeling left out or anything are ya?|,Question,Question
"|No. No, not at all, that's-that's ridiculous.|",Answer,Disegreement
"|Everybody else got one, and you want one too. Don't you?|",Question,Question
"|Ye-ye-yeah, yes I do!|",Answer,Agreement
"|Now get on out of here, you!|",Statement Non Opinion,Command
