Conversacion,Original_Label,DeepSeek,,
"|Gotta go. I miss you too, I love you, but it's getting real late now|",Statement Non Opinion,Acknowledge,,
"|Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me? Did you know this isn't Ma?|",Question,Question,,
|Her name's Ronni. She's a pet mortician.|,Answer,Statement Non Opinion,,
|Sure. So how long you been...|,Question,Backchannel,,
"|Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?|",Statement Non Opinion,Question,,
|Since then?!|,Question,Question,,
"|No, it's only been six years.|",Answer,Answer,,
|I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.|,Statement Opinion,Statement Opinion,,
|...Joe.|,Others,Greeting,,
|Y'ever been in love?|,Question,Question,,
|...I d'know.|,Answer,Answer,,
|Then y'haven't. You're burning your tomatoes.|,Statement Non Opinion,Statement Opinion,,
|You're one to talk.|,Statement Non Opinion,Disagreement,,
"|Joe, your dad's in love big time. And the worst part of it is, it's with two different women.|",Statement Non Opinion,Statement Opinion,,
|Oh man. Please tell me one of 'em is Ma.|,Statement Opinion,Question,,
"|Of course, course one of 'em's Ma. What's the matter with you.|",Statement Non Opinion,Statement Opinion,,
"|Everything's gonna be all right. Okay, Dick?|",Statement Opinion,Statement Non Opinion,,
"|Hello, I am Guru Saj--Whoa!! That's supposed to be a duck right? 'Cause otherwise, this is waaay out of my league.|",Statement Non Opinion,Greeting,,
"|Hey, Rach, how was work?|",Question,Greeting,,
"|Oh, great. Although I did sit down where there wasn't a chair.|",Answer,Answer,,
"|By the way, Ross dropped by a box of your stuff.|",Statement Non Opinion,Statement Non Opinion,,
"|Oh, well, I guess I had that one coming.|",Statement Non Opinion,Acknowledge,,
"|I'm just gonna throw it out, it's probably just a bunch of shampoo and...|",Statement Non Opinion,Statement Opinion,,
|Something wrong?|,Question,Question,,
|No. Nothing.|,Answer,Answer,,
"|And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.|",Statement Non Opinion,Statement Non Opinion,,
"|Yeah, that's it?|",Backchannel,Question,,
|Yeah.|,Others,Acknowledge,,
"|Dude, I am sorry about what I said!|",Apology,Apology,,
"|No, no, you're right, it is a ridiculous name!|",Agreement,Agreement,,
|It's not that bad.|,Statement Non Opinion,Disagreement,,
"|Yes it is! From now on, I have no first name.|",Disagreement,Statement Opinion,,
"|So, you're just Bing?|",Question,Question,,
|Because we won our apartment back!|,Answer,Statement Non Opinion,,
"|What? Ace is high! Jack, queen, king, ace!|",Statement Non Opinion,Disagreement,,
"|No! Ace is low! Ace, two, three, four!|",Statement Non Opinion,Disagreement,,
|I don't know. Ooh! Ooh! Look it! Ah-ha!|,Statement Non Opinion,Acknowledge,,
"|All right, cut, let's pick again, pick again.|",Statement Opinion,Command,,
|Okay.|,Agreement,Acknowledge,,
|Come on apartment! Come on apartment! Oh! I know queen is high!|,Statement Non Opinion,Statement Non Opinion,,
"|Uh-huh, not as high as... It worked! King!|",Disagreement,Agreement,,
|Yeah baby!|,Backchannel,Statement Opinion,,
"|But, we pick again! We pick again!|",Statement Opinion,Statement Non Opinion,,
|Why?!|,Question,Question,,
|I don't know!|,Answer,Answer,,
|Tickets please! That's courtside baby!|,Statement Non Opinion,Statement Non Opinion,,
"|Seriously, good game though. Good game. What are they so mad about? They get the apartment back!|",Question,Statement Opinion,,
|No they didn't!|,Answer,Disagreement,,
"|You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?|",Question,Statement Opinion,,
|It's gonna be worth it.|,Statement Opinion,Statement Opinion,,
"|It's a known fact that women love babies, all right?|",Statement Non Opinion,Statement Opinion,,
|Women love guys who love babies.|,Statement Opinion,Statement Opinion,,
|It's that whole sensitive thing.|,Statement Non Opinion,Statement Opinion,,
"|Quick, aim him at that pack o' babes over there.|",Others,Command,,
|Maybe one of them will break away.|,Statement Opinion,Statement Non Opinion,,
"|No, no wait, for get them, we got one, hard left.|",Statement Non Opinion,Command,,
"|All right, gimme the baby.|",Statement Non Opinion,Command,,
"|No, I got him.|",Disagreement,Statement Non Opinion,,
"|Oh, seriously you want him?|",Question,Question,,
|Hello.|,Greeting,Greeting,,
"|Well, don't, don't think me immodest, but, me?|",Statement Opinion,Statement Opinion,,
|You wanna smell him?|,Question,Question,,
"|Oh, yeah. He's got that great baby smell. Get a whiff of his head.|",Statement Opinion,Statement Opinion,,
|What'd I tell you? What'd I tell you?|,Question,Statement Opinion,,
"|Well, we are great guys.|",Statement Opinion,Statement Opinion,,
"|Well, not really.|",Others,Disagreement,,
"|I mean technically it's-it's not against the rules or anything, but it is frowned upon.|",Statement Non Opinion,Statement Non Opinion,,
"|Especially by that professor we ran into last night, Judgey von Holierthanthou.|",Statement Non Opinion,Statement Opinion,,
"|Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.|",Statement Opinion,Command,,
|Yeah. What-what should I do?|,Question,Question,,
"|Well Ross, it seems pretty clear.|",Answer,Statement Non Opinion,,
|I mean what's more important?|,Question,Question,,
"|What people think or how you feel, huh?|",Question,Question,,
"|Ross, you gotta follow your heart.|",Answer,Command,,
|Joey that is so sweet.|,Apology,Statement Opinion,,
|Hey.|,Greeting,Greeting,,
"|Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?|",Question,Question,,
|I couldn't do it.|,Answer,Statement Non Opinion,,
|You couldn't do it?!|,Question,Question,,
"|Hey, relax I just need more time. We're going to dinner tonight.|",Answer,Statement Non Opinion,,
|What?! You're going out with her again!|,Question,Question,,
|Going out with who?|,Question,Question,,
"|Uh, Dana Keystone from college.|",Answer,Statement Non Opinion,,
|Oh yeah! Wasn't she uh|,Others,Statement Non Opinion,,
"|No, that was Dana Caplin.|",Disagreement,Statement Non Opinion,,
|Joey! You didn't even know her!|,Statement Non Opinion,Statement Opinion,,
|Ah whatever!|,Others,Statement Opinion,,
"|Morning! Hey, how's my favorite genius and my little robot buddy?!|",Question,Greeting,,
|Don't touch him!|,Command,Command,,
|Okay!|,Agreement,Acknowledge,,
|All right.|,Statement Non Opinion,Acknowledge,,
"|Umm, all right Wayne, level with me.|",Statement Non Opinion,Statement Non Opinion,,
|I-I keep hearing all these rumors that I might get fired.|,Statement Non Opinion,Statement Opinion,,
"|Okay, they even have actors coming in to read for my part!|",Statement Non Opinion,Statement Opinion,,
"|Come on man, you-you got to give me a second chance!|",Statement Opinion,Command,,
"|I mean, I love-I love this little guy!|",Statement Non Opinion,Statement Opinion,,
|Ah-ah!!|,Backchannel,Others,,
"|Okay, that's why you didn't want me to touch him right?|",Question,Question,,
|Here you go!|,Statement Non Opinion,Statement Non Opinion,,
|Okay?|,Others,Question,,
|Stupid!|,Others,Statement Opinion,,
|I can't believe it!|,Statement Non Opinion,Statement Opinion,,
|God!|,Others,Others,,
"|Hey, how you doin'?|",Question,Greeting,,
|Hey.|,Greeting,Greeting,,
"|Hi. Look um, about what happened earlier...|",Statement Non Opinion,Greeting,,
"|No, hey, well, I-I completely understand. You were, you were stressed.|",Statement Opinion,Agreement,,
|I was gonna give you a chance to apologise to me.|,Statement Non Opinion,Statement Non Opinion,,
|For what? For letting you throw me out of your office?|,Disagreement,Question,,
|You had no|,Others,Others,,
"|Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.|",Statement Non Opinion,Statement Opinion,,
"|But I told you, I didn't have the time!|",Statement Non Opinion,Statement Non Opinion,,
"|Yeah, well you never have the time. I mean, I don't feel like I even have a girlfriend anymore, Rachel.|",Statement Non Opinion,Statement Opinion,,
"|Wh, Ross what do you want from me?|",Question,Question,,
"|You want me, you want me to quit my job so you can feel like you have a girlfriend?|",Statement Opinion,Question,,
|Bye.|,Greeting,Acknowledge,,
|I know.|,Agreement,Acknowledge,,
"|Ooh, I have to tell you something.|",Statement Non Opinion,Statement Non Opinion,,
|What?|,Question,Question,,
|But I can't tell you.|,Answer,Statement Non Opinion,,
"|Okay, but wouldn't it be easier if you had to tell me something that you could tell me.|",Statement Opinion,Statement Opinion,,
"|Well, sure in a perfect world. But, no, I promised I wouldn't tell, and I swore to like all my gods.|",Statement Non Opinion,Statement Opinion,,
|Okay. Does it have to do with Ross and Rachel?|,Question,Question,,
|No.|,Answer,Answer,,
|Does it have to do with Joey?|,Question,Question,,
|No.|,Answer,Answer,,
|Does it have to do with-with Chandler and that sock that he keeps by his bed?|,Question,Question,,
"|No, but let's come back to that later!|",Answer,Statement Non Opinion,,
|Hi!|,Greeting,Greeting,,
|Richard!|,Others,Greeting,,
"|Actually, I'm not here to complement the chef.|",Statement Non Opinion,Statement Non Opinion,,
"|Ohh... Oh, that's okay I hate when people come back to complement the chef.|",Statement Opinion,Statement Opinion,,
|Like I have nothing better to do!|,Statement Non Opinion,Statement Opinion,,
|So what's up?|,Question,Question,,
"|Well, it was great seeing you the other night.|",Answer,Statement Non Opinion,,
"|Oh, good to see you too. Did you come down here to tell me that?|",Question,Acknowledge,,
|No! I came here to tell you something else. I came here to tell you I still love you.|,Answer,Statement Non Opinion,,
"|One pregnant woman at a time, please! I just want you to be okay.|",Statement Opinion,Command,,
|So forcing her to marry Bobby is gonna make that happen?|,Question,Question,,
"|Maybe! Well! Well...so-so uh, what kind of music does Numb Nuts--Oh forget it! I can't!|",Answer,Statement Non Opinion,,
"|Joey, I am scared to death about this.|",Statement Non Opinion,Statement Opinion,,
"|But I really think I can do it, I'm just gonna need some help.|",Statement Opinion,Statement Opinion,,
|And Bobby's gonna be here the whole time.|,Statement Non Opinion,Statement Non Opinion,,
"|You bet I am! And to answer your earlier question, we're straight-up gangster rap.|",Statement Non Opinion,Answer,,
"|Look, Rachel's told me how much easier you've made all this on her. Why can't you do that for me?|",Question,Question,,
|Because! 'Cause... 'Cause you're my baby sister!|,Answer,Statement Opinion,,
|And you're my big brother!|,Statement Non Opinion,Statement Opinion,,
"|I mean, you're my favorite guy in the whole world.|",Statement Opinion,Statement Opinion,,
|I'm not even scared to tell mom and dad.|,Statement Non Opinion,Statement Non Opinion,,
|I was scared of telling you.|,Statement Non Opinion,Statement Non Opinion,,
"|Well I'd be scared of them, but all right.|",Statement Opinion,Statement Opinion,,
"|Joey, I can't stand the thought of having this baby with you mad at me.|",Statement Opinion,Statement Opinion,,
|I want him to have his uncle.|,Statement Non Opinion,Statement Opinion,,
|Is my baby gonna have his Uncle Joey?|,Question,Question,,
|Of course he's gonna have his Uncle Joey!|,Answer,Answer,,
"|We're gonna be all right. I mean, even if we're not married this baby is gonna be so loved. Not just by us.|",Statement Opinion,Statement Opinion,,
|That's right! By his uncle too!|,Agreement,Statement Opinion,,
|And by you.|,Others,Statement Opinion,,
"|Okay Bobby, why don't we just come over here and let them have a little moment.|",Statement Non Opinion,Command,,
|Come here!|,Command,Command,,
|No! Seriously! What's wrong with you?!|,Question,Question,,
|I had a really nice time tonight.|,Statement Non Opinion,Statement Opinion,,
|So did I. I'm really glad Monica asked us out.|,Agreement,Agreement,,
"|I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch.|",Statement Opinion,Statement Non Opinion,,
|You're sister? You're sister's asleep on the couch? Ohhh! I saw|,Statement Non Opinion,Question,,
"|Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.|",Statement Non Opinion,Statement Non Opinion,,
|Hi!|,Greeting,Greeting,,
"|Nice to meet you. I wish you'd told me we were having company, I'd fix myself up!|",Statement Opinion,Statement Opinion,,
|Like it would help.|,Statement Non Opinion,Statement Opinion,,
|You are so bad!|,Statement Non Opinion,Statement Opinion,,
|You are!|,Others,Statement Opinion,,
|You are!|,Others,Statement Opinion,,
|You are!|,Others,Statement Opinion,,
|You are!|,Others,Statement Opinion,,
|You are!|,Others,Statement Opinion,,
|You are!|,Others,Statement Opinion,,
|You are so dead! I'm gonna get you.|,Statement Non Opinion,Statement Opinion,,
"|Uh, it was very nice meeting you.|",Greeting,Acknowledge,,
"|Oh my God, it's that Victoria's Secret model. Something... something Goodacre.|",Statement Non Opinion,Statement Opinion,,
"|Hi Mom, it's Jill.|",Greeting,Greeting,,
"|She's right, it's Jill. Jill Goodacre. Oh my God. I am trapped in an ATM vestibule with Jill Goodacre!|",Statement Non Opinion,Statement Opinion,,
"|Yeah, I'm fine. I'm just stuck at the bank, in an ATM vestibule.|",Statement Non Opinion,Answer,,
|Jill says vestibule... I'm going with vestibule.|,Statement Non Opinion,Acknowledge,,
"|I'm fine. No, I'm not alone... I don't know, some guy.|",Statement Non Opinion,Answer,,
"|Oh! Some guy. Some guy. 'Hey Jill, I saw you with some guy last night. Yes, he was|",Statement Non Opinion,Statement Non Opinion,,
|Are you seeing anybody right now?|,Question,Question,,
"|Og-ee-op, I'm not asking for me, I'm... I mean... No, I'm-I'm not gay, I'm not asking you out.|",Statement Non Opinion,Apology,,
