Text,DS_emotion
44,Statement Opinion (expressing fear)
45,Command (directing speech)
46,Statement Non Opinion (future action plan)
47,Statement Opinion (emotional expression)
48,Statement Opinion (reciprocal emotion)
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Backchannel
5,Acknowledge
6,Question
7,Statement Non Opinion
8,Question
9,Statement Non Opinion
10,Statement Non Opinion
11,Question
12,Question
13,Statement Non Opinion
14,Statement Opinion
15,Question
16,Statement Non Opinion
17,Question
18,Statement Non Opinion
19,Statement Opinion
20,Statement Opinion
21,Question
22,Statement Non Opinion
23,Statement Opinion
24,Statement Opinion
25,Question
26,Statement Opinion
27,Agreement
28,Statement Opinion
29,Agreement
30,Statement Opinion
31,Statement Opinion
32,Statement Opinion
33,Question
34,Question
35,Answer
36,Statement Opinion
37,Statement Non Opinion
38,Agreement
39,Question
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Agreement
45,Statement Opinion
46,Statement Non Opinion
47,Statement Opinion
48,Statement Opinion
49,Statement Non Opinion
50,Statement Opinion
51,Question
52,Agreement
53,Acknowledge
1,Statement Non Opinion
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Statement Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Non Opinion
10,Others
11,Statement Non Opinion
12,Question
13,Question
14,Others
15,Question
16,Statement Opinion
17,Question
18,Statement Non Opinion
19,Agreement
20,Statement Opinion
21,Statement Non Opinion
22,Others
23,Question
24,Statement Opinion
25,Agreement
26,Question
27,Answer
28,Question
29,Answer
30,Command
31,Statement Opinion
32,Disagreement
33,Statement Opinion
34,Question
35,Answer
36,Command
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Disagreement
41,Statement Non Opinion
42,Statement Opinion
43,Agreement
44,Statement Opinion
45,Others
46,Statement Opinion
47,Statement Non Opinion
48,Others
49,Others
50,Statement Opinion
51,Question
52,Agreement
1,**Question**
2,**Question**
3,**Statement Non Opinion**
4,**Question**
5,**Question**
6,**Answer**
7,**Question**
8,**Answer**
9,**Statement Non Opinion**
10,**Statement Non Opinion**
11,**Statement Non Opinion**
12,**Question**
13,**Command**
14,**Statement Non Opinion**
15,**Statement Non Opinion**
16,**Statement Non Opinion**
17,**Statement Non Opinion**
18,**Statement Opinion**
19,**Statement Non Opinion**
20,**Statement Non Opinion**
21,**Statement Non Opinion**
22,**Statement Non Opinion**
23,**Statement Non Opinion**
24,**Statement Non Opinion**
25,**Statement Non Opinion**
26,**Question**
27,**Statement Non Opinion**
28,**Question**
29,**Statement Non Opinion**
30,**Apology**
31,**Command**
32,**Statement Non Opinion**
33,**Statement Non Opinion**
34,**Command**
35,**Apology**
36,**Acknowledge**
37,**Statement Non Opinion**
38,**Statement Non Opinion**
39,**Question**
40,**Answer**
41,**Statement Non Opinion**
42,**Answer**
43,**Question**
44,**Statement Non Opinion**
45,**Question**
46,**Answer**
47,**Statement Non Opinion**
48,**Question**
49,**Question**
50,**Question**
51,**Answer**
52,**Statement Opinion**
53,**Statement Non Opinion**
54,**Statement Opinion**
55,**Statement Non Opinion**
56,**Statement Non Opinion**
57,**Question**
58,**Statement Non Opinion**
59,**Disagreement**
60,**Disagreement**
61,**Command**
62,**Statement Non Opinion**
63,**Disagreement**
64,**Statement Opinion**
65,**Statement Non Opinion**
66,**Statement Non Opinion**
67,**Statement Opinion**
68,**Command**
69,**Others**
70,**Acknowledge**
1,**Question**
2,**Answer**
3,**Statement Opinion**
4,**Question**
5,**Question**
6,**Others** (filler/non-linguistic)
7,**Statement Opinion**
8,**Statement Non Opinion**
9,**Statement Non Opinion**
10,**Statement Non Opinion**
11,**Apology** (expressing sympathy)
12,**Statement Non Opinion**
13,**Question**
14,**Others** (exclamation)
15,**Statement Opinion**
16,**Question**
17,**Answer**
18,**Statement Non Opinion**
19,**Question**
20,**Answer**
21,**Question**
22,**Question** (clarification)
23,**Question**
24,**Answer**
25,**Backchannel** (acknowledgment)
26,**Statement Non Opinion**
27,**Backchannel**
28,**Statement Opinion**
29,**Backchannel**
30,**Statement Opinion**
31,**Agreement**
32,**Statement Opinion**
33,**Backchannel**
34,**Others** (unclear/transcription error)
35,**Backchannel**
36,**Statement Non Opinion**
37,**Agreement**
38,**Statement Opinion**
39,**Statement Opinion**
40,**Statement Opinion**
41,**Question**
42,**Agreement**
43,**Statement Opinion**
44,**Statement Opinion**
45,**Backchannel**
46,**Statement Non Opinion**
47,**Backchannel**
48,**Statement Non Opinion**
49,**Backchannel**
50,**Question**
51,**Others** (hesitation)
52,**Answer**
53,**Statement Opinion**
54,**Agreement**
55,**Statement Opinion**
56,**Statement Opinion**
57,**Statement Opinion**
58,**Backchannel**
59,**Statement Opinion**
60,**Question**
1,**Statement Non Opinion** (Sharing factual information)
2,**Acknowledge** (Briefly confirming receipt of information)
3,**Statement Non Opinion** (Sharing factual information)
4,"**Question** (Seeking specific information: ""Is it slow pitch?"")"
5,**Statement Non Opinion** (Sharing factual information)
6,**Statement Non Opinion** (Sharing factual information about his role/position)
7,**Backchannel** (Minimal response indicating attention)
8,**Statement Opinion** (Expressing a positive view/impression)
9,**Statement Opinion** (Expressing a positive view/impression)
10,"**Question** (Seeking specific information: ""They pay for everything?"")"
11,**Answer** (Directly responding to the previous question)
12,**Statement Opinion** (Expressing a positive view/impression)
13,"**Statement Non Opinion** (Sharing factual information about the scholarship) & **Question** (Seeking validation: ""Isn't it awesome?"")"
14,"**Question** (Seeking specific information: ""Do you get like a per diem?"")"
15,**Answer** (Responding to the question about per diem)
16,""")"
17,**Statement Opinion** (Expressing congratulations and approval)
18,**Acknowledge** (Acknowledging the congratulations)
19,**Statement Opinion** (Expressing a preference/desire about housing)
20,**Acknowledge** (Briefly acknowledging the previous statement)
21,**Statement Opinion** (Suggesting a course of action)
22,"**Question** (Seeking advice: ""Where should I move?"")"
23,""")"
24,**Acknowledge** (Repeating/referencing the mentioned location)
25,"**Question** (Seeking clarification: ""You're west-sider?"")"
26,**Statement Opinion** (Expressing a view on commuting feasibility)
27,**Statement Non Opinion** (Making a humorous statement/joke)
28,"**Question** (Seeking clarification: ""Huh?"") & **Statement Non Opinion** (Sharing factual information)"
29,**Statement Opinion** (Expressing a view on commuting)
30,**Statement Opinion** (Expressing a view on commuting solutions)
31,"**Question** (Seeking information: ""He'd drop you right off at practice?"")"
32,"**Question** (Seeking information: ""Do you--are you one of those like four a clock in the morning practices?"")"
33,**Answer** (Providing reasoning about practice time)
34,**Statement Non Opinion** (Sharing factual information about softballs)
35,**Statement Non Opinion** (Sharing information about game times)
36,**Statement Opinion** (Expressing surprise about lack of knowledge)
37,"**Acknowledge** (Briefly acknowledging) & **Question** (Initiating a question: ""Is it--"")"
38,"**Question** (Seeking specific information: ""do they have a--is it a co-ed softball team?"") & **Statement Opinion** (Expressing surprise/lack of knowledge)"
39,**Answer** (Directly responding to the co-ed question)
40,**Statement Opinion** (Emphasizing the significance of the sport)
41,**Question** (Seeking information about the team's level/opponents)
42,**Statement Non Opinion** (Explaining how he got involved)
43,**Statement Opinion** (Expressing amazement)
44,**Statement Opinion** (Expressing a positive view)
45,**Statement Opinion** (Making a comparative evaluation)
46,**Statement Opinion** (Expressing doubt/disagreement with the comparison)
47,**Statement Opinion** (Clarifying intent and expressing approval)
48,"**Question** (Seeking clarification/perceived implication: ""Oh you mean it's not really sport that what you're saying?"")"
49,""") & **Statement Non Opinion** (Sharing personal history)"
50,"**Disagreement** (""What are you talking about?"") & **Statement Opinion** (Asserting softball's status)"
51,**Question** (Challenging a perceived implication) & **Statement Opinion** (Asserting his athletic status)
52,""") & **Statement Opinion** (Reiterating approval and praise)"
53,**Statement Opinion** (Expressing the value he places on the free ride)
54,**Statement Opinion** (Expressing a negative view about bus travel)
55,"**Question** (Seeking confirmation: ""With the whole team?"")"
56,**Answer** (Confirming the previous question)
57,"**Question** (Seeking information about teammates: ""What are your teammates like?"")"
58,**Answer** (Providing a brief description)
59,**Statement Non Opinion** (Providing descriptive details about teammates)
60,"**Question** (Expressing mild surprise/seeking confirmation: ""Oh really?"")"
61,**Statement Opinion** (Expressing a view on his fit with the team)
62,**Statement Non Opinion** (Sharing his perceived role/position)
63,**Acknowledge** (Briefly acknowledging)
64,"**Statement Non Opinion** (Continuing his point, though cut off)"
65,"**Question** (Suggesting/confirming his role: ""You're like the rookie?"")"
66,""")"
67,**Statement Opinion** (Making a humorous prediction/comment)
68,**Statement Non Opinion** (Continuing the humorous scenario)
69,**Command** (Jokingly giving an order as part of the scenario)
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Others (non-verbal)
14,Question
15,Statement Non Opinion
16,Statement Opinion
17,Agreement
18,Question
19,Statement Opinion
20,Question
21,Statement Opinion
22,Question
23,Question
24,Question
25,Statement Opinion
26,Disagreement
27,Statement Opinion
28,Question
29,Statement Opinion
30,Statement Opinion
31,Command
32,Statement Opinion
33,Question
34,Question
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Opinion
39,Disagreement
40,Question
41,Question
42,Statement Non Opinion
43,Statement Opinion
44,Statement Non Opinion
45,Apology
46,Disagreement
47,Statement Opinion
48,Statement Opinion
49,Statement Opinion
50,Statement Opinion
51,Question
52,Statement Non Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Non Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Question
63,Acknowledge
64,Command
65,Statement Opinion
66,Statement Opinion
67,Question
68,Statement Non Opinion
69,Question
70,Statement Non Opinion
71,Question
72,Statement Opinion
73,Statement Opinion
74,Statement Opinion
75,Statement Non Opinion
76,Question
77,Statement Non Opinion
78,Statement Opinion
79,Command
80,Statement Opinion
81,Acknowledge
82,Command
83,Statement Opinion
84,Statement Opinion
85,Question
86,Statement Opinion
87,Acknowledge
1,Question (Why did he invite her here? - direct inquiry)
2,"Answer (Response to 1, providing explanation)"
3,Question (Why all of a sudden? - inquiry)
4,Question (Rhetorical question challenging Fey)
5,"Command (Directive: ""Don't look at me like that"")"
