Text,DS_r1_emotion
|You guys are awesome together.  It's definitely a--definitely a good couple.  I can see it. I should've guessed--|,Statement Opinion
|You approve?  You approve?|,Question
"|Oh, I approve. I-[LAUGHTER]-I more than approve.|",Agreement
"|I mean, I'm surprised he didn't, ya know--go get a plane to fly over and shine--But candles on the beach, that's okay too I guess--|",Surprise
"|Yeah, it's pretty good.|",Statement Opinion
"|Well--can--I mean, let me know--I want- I want invitations and--|",Command
"|Of course, of course--you'll be able to be a part of it.  You can come help me pick my colors.|",Agreement
"|Oh, yes.  This is the whole [GARBAGE]|",Statement Opinion
"|It's so girly.  I don't even know how to like--It's so weird, but it'll be fun.  My mom will love to be like--she'll get so into it, I'm sure.|",Statement Opinion
|She'll be like--flowers and the--|,Statement Non Opinion
"|It'll be good.  Wow, that's great.|",Statement Opinion
"|Oh, thank you. [LAUGHTER]|",Acknowledge
"|So, uh, so how's it been going?  I mean, you have any needs or anything?|",Question
|I'm--every lead that I get ends up just being a dead end.  You know what I mean.  People are sick of me calling--|,Statement Opinion
"|No.  You can't think that way.  I mean it's good--it's good that you're--that you're calling, you know. you can't|",Disagreement
"|Yeah, but it--I mean it's the same response you get over and over again.  Like--|",Disagreement
"|Oh, we're not hiring at this time or thank you, we already have your information on file--We'll call you when we're ready.|",Statement Non Opinion
"|Yeah--I know what you mean.  I've gone through like similar stuff, but--|",Agreement
"|But, it's been so long, like--I mine as well just take a job at McDonald's.  Like, I don't--|",Disappointment
"|No, come on.  Don't [GARBAGE]|",Disagreement
"|I just--I can't do it anymore.  Like, it just takes it out of you--|",Frustration
"|I know.  I know. It's hard, but you just--you gotta keep going.  I mean, you've been going at it for so long, you know.  Something is definitely going to come up.  I-I know it will, because you're a good worker--|",Encouragement
|I just keep getting rejected.  I just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you can't get a job.|,Statement Opinion
"|No.  It's--I mean, it's competitive, you know.  That's-That's what it is.  that's what you gotta be is competitive.|",Statement Opinion
"|Yeah, but maybe--if just because it's competitive, like maybe I'm just not good enough.  Maybe the level is here and I'm here and there's just no way I'm ever gonna do that--|",Statement Opinion
"|There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...|",Statement Opinion
|...dumber than you.  I mean they're a lot worse off than you.  You are much better off than like a lot of those people in there. I know|,Statement Opinion
"|I didn't have like one of those starts, you know, like a family member who was already in the business or something you know that could like give me a helping hand.|",Statement Non Opinion
"|I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--|",Acknowledge
"|It's just so frustrating.  Like, I just--I just don't wanna do it anymore.  You know?  I just don't wanna like hit the pavement every single day with my resumes and going out there all the time.  You know, it's just like--|",Frustration
"|But you gotta.  Otherwise, what is--what's your other option?|",Command
|I feel so worthless.|,Statement Opinion
"|It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off.  I know it.  I mean, I can--I've just--I've seen your work etiquette.  You know, you're a good worker and...|",Statement Opinion
|... and there's no reason that--that something won't come up like really soon.  All right?  So you just gotta--|,Statement Opinion
|And what would make you say that?  There doesn't seem to be any indicators that anything's going to get better.|,Disagreement
"|Because I know you.  You know, and maybe once you get to know some more people, like talking to them and everything, they'll get to know you too and they'll realize they should've hired you three years ago.  You know? but  And- and they'll finally come around and believe me--it'll--you gotta-|",Statement Opinion
"|It's just really hard.  I feel like their starting to get like a personal prejudice against me.  You know what I mean?  Like it's like suddenly it starts to feel like it's just you that they say no to and it's not that they're not taking applications and it's not that they're not hiring people, it's just you particularly they have some particular reason for just hating you.  You know?|",Statement Opinion
"|Well maybe yeah, but maybe you get to that point where it's like you bug 'em and then they just don't wanna hear from you anymore, but you keep bugging them and bugging them and then it's gonna annoy them so much that they're gonna be like all right fine. you know|",Statement Opinion
|Or they'll never talk to me again.|,Fear
"|Or, well, no.  Okay. you -[GARBAGE]|",Disagreement
"|I-I just I think maybe I should try something else.  I mean, I-I don't know.  All growing up this is the only thing that I ever wanted to do and yet I can't.  I'm not physically able apparently.  I mean--|",Statement Opinion
"|That obviously that's not true though.  I mean, you've done this before.  You've done all the work like this before, you know, and and you've gotten people saying oh, you're so good and like you know--|",Disagreement
"|I guess the money shouldn't matter to me, but--Somehow it does.  You know? It's not like I do it for the money, but|",Statement Opinion
|Right.|,Backchannel
"|Well, you've gotta live.|",Acknowledge
"|you have to--I mean, if you're hired by somebody, then you're not a professional, you're an amateur and that means that you're not good enough.|",Statement Opinion
"|I mean, it's just, it's really--I don't know, yeah, it's about their opinions and it's about, I don't know, just getting yourself out there and--|",Backchannel
"|I just wanna crawl in a hole, you know.  Like it just makes you not wanna even open your eyes in the morning.|",Statement Opinion
"|Well, come on, come on.  Thinking about it like this is definitely not gonna help either though.|",Command
|I don't know how to get out of it.  I don't know how to dig myself out of it.  It's the same hole that I've been digging and digging and digging.  I can't--|,Statement Opinion
|I don't know.|,Answer
"|Hi, um, excuse me, I believe that the airline lost my baggage.|",Statement Non Opinion
"|Um, okay, it didn't--didn't come out on the carrousel--|",Acknowledge
"|No, it didn't. um It didn't come out and I don't see it anywhere around here, so what can you do about that?|",Disagreement
"|Okay.  Um, well, unfortunately yeah there was a some- some problems with the--|",Statement Non Opinion
|Some problems?  What is that supposed to mean?|,Question
"|Uh, well some-some of the bags were--were lost on the way over here. uh-|",Apology
|How do you lose a suitcase?  A huge suitcase?|,Question
"|You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happen.|",Nonchalant
"|Uh, But, we are willing to reimburse you for the bag and and for the contents--|",Statement Non Opinion
|How much?|,Question
"|Um, we'd be willing to give you uh fifty dollars for--|",Acknowledge
"|Fifty dollars?  For my suitcase?  I mean, the suitcase itself was like a hundred and fifty dollar just for the suitcase, but all the things inside, all my clothes, all my personal belongings, the sentimental value, not to mention, which is more-more than all of that together.|",Disagreement
"|Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.|",Apology
"|That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?|",Disagreement
"|I think, um, maybe you can file a claim if you want and turn it in to our main office--|",Statement Opinion
"|Yes, yes, I would like to file a claim, but what are you gonna--I mean, is it just gonna show up magically out of nowhere?|",Disagreement
"|Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--|",Disagreement
"|I need my stuff.  It's--I need my stuff.  I mean, uh...|",Command
|Haven't you ever lost baggage?  I mean isn't there anything else you do?|,Question
"|Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um|",Acknowledge
"|Because you don't seem to care very much, you know.|",Disagreement
"|By checking your bags, you--you, you know- admit to the liability that's- that's at risk--|",Statement Non Opinion
|I didn't sign anything.|,Statement Non Opinion
"|Right, well, by checking in your bags, you agreed to, you know, at the will of the--|",Acknowledge
"|I didn't agree.  [GARBAGE] I paid the airline to take care of things for me.  When you pay for something, there should be some sort of guarantee that it's gonna come through.|",Disagreement
"|You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement?|",Apology
"|[BREATHING] Well, sure, yeah, I guess I'll go buy dinner and then be--have nothing for the rest of my entire vacation.  I'm supposed to be here for three weeks.  What am I gonna do without anything for three weeks?|",Statement Opinion
"|Well, there are-there are some shops here in- in the airport--|",Statement Non Opinion
|But fifty dollars isn't going to get me anything.|,Disagreement
"|No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you|",Disagreement  
"|No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you|",Emotion: Uncertainty
|Isn't there anything else you can do?|,Question
|probably even talk to--|,Statement Non Opinion
"|I mean, is there somebody you can call?  Or the guy that put the stuff on the--on the plane.  I mean, are they--they must be really irresponsible to have just disappeared my baggage.  I mean, did it get stolen?|",Question
"|Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh|",Acknowledge
"|Yeah, I'm sure you -- You're like, hmm, do you take baggage?  No.  Oh, okay, thanks.  Great.  I mean how--|",Acknowledge
|but Unfortunately sometimes is--|,Statement Opinion
"|Well, that's--that's what I'm saying--|",Agreement
|There needs to be better security here.|,Statement Opinion
"|Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.|",Acknowledge
|It sounds like it's such a little like oh well no big deal whatever.  It's a big deal to me.|,Statement Opinion
"|All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.|",Impatience
"|Well, can I at least have my fifty dollars, please?|",Question
"|Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out.|",Command
|Thank you.|,Acknowledge
|Thank you very much.|,Acknowledge
"|Hey, a what's up?|",Question
"|Um, Johnny died yesterday.|",Acknowledge
"|Wow, that's horrible.|",Statement Opinion
|I'm sorry to hear about that.|,Acknowledge
"|We knew that it was coming, but--|",Statement Non Opinion
|Yeah.|,Agreement
"|It seemed like he had a little bit longer.  Like just last week, he was doing was so well.|",Statement Opinion
"|I mean, you know, at least he's not in anymore pain now, right?|",Question
|Yeah.|,Backchannel
"|It's good, you know.  you know It hurts I know.  I know what it's like to lose someone like that.|",Statement Opinion
|I just don't want him to be gone.|,Statement Opinion
|It's okay.|,Acknowledge
"|Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.|",Statement Opinion
|I mean--I don't know.|,Uncertainty
|And his whole family was there.|,Statement Non Opinion
"|I mean, he was like really conscious right up until the end. you know|",Acknowledge
"|Well, that's that's good, you know.  At least, I don't know.  I mean it's- it's better to go- to goout that way than...|",Statement Opinion
"|.than you know, in pain and like this gradual, this horrible process.  I mean--|",Negative Emotion
"|He was so young, you know.  And all the stories he used to tell me about...|",Sadness
|...the way he wanted to live and he was gonna go to Africa and he was gonna--|,Statement Non Opinion
"|But look at the--he--look at the life he did get to lead.  I mean, for his age, he'd done so much and--|",Statement Opinion
|Nobody's ever gonna forget him.|,Statement Opinion
"|Yeah, exactly.  He's made a big impact on a lot of people. and|",Agreement
"|And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year.  I mean--|",Statement Opinion
|He did a lot.  But--|,Statement Non Opinion
"|I know.  It doesn't bring him back, but--|",Acknowledge
"|But It's okay because now, you know, you'll just go on with your life and--|",Acknowledge
|I'm gonna forget him.|,Statement Non Opinion
"|No, you'll never forget him.|",Disagreement
|I won't be able to hear his voice or his--|,Statement Non Opinion
|I know. but you're not  I mean you're not going to forget him.  The pain will go away eventually and--or it will subside--|,Statement Non Opinion
|You start to lose like that image after a while.|,Statement Opinion
"|That will be, It'll be--it'll be better that way. I mean Time will tell.  Time heals, you know, and it's good.  It's okay.  I mean, it wasn't anybody's fault or anything like that so .|",Agreement
"|It's hard to lose someone that way, but he's he's better--he's better off now.|",Statement Opinion
|Thanks.|,Acknowledge
"|Oh, you got what?  Where?|",Question
|I got into U.S.C.|,Statement Non Opinion
"|Oh, no way.|",Acknowledge
"|Yeah, I'm so excited.  So I'm gonna say--|",Statement Opinion
|Are you gonna go? you gonna-|,Question
"|Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.|",Statement Opinion
|So--|,Others
"|Wow, that's...|",Acknowledge
"|...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know|",Statement Opinion
"|Yeah, I know.|",Acknowledge
|Absolutely. I'm so excited.|,Statement Opinion
"|I know.  I know. And we'll all get to hang out.  And I'm--even though we'll be at like at different parts of the city, we can still, like...|",Agreement
"|...hang out and, like, have our different lives--And meet each other's friends and stuff.  So, I'm just so glad 'cause they have such a good school|",Statement Opinion
"|Yeah, no, definitely--It's gonna..|",Agreement
|Yeah.|,Backchannel
"|and like-- The football team--And like all the-...you- what I mean, like...|",Others
|Yeah|,Agreement
|Fight on.|,Command
"|You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.|",Acknowledge
"|And you know what, you know what I mean, like it's recognizable rather than just being like I went some random school. It's like people really know what you...|",Statement Opinion
|[LAUGHTER]|,Backchannel
|Wow. That's cool.|,Acknowledge
"|...like, they feel like--I feel like it's going to be so like accomplished.  Do you know what I mean?|",Statement Opinion
|Like it has some prestige. so|,Statement Opinion
|Yeah. Hey. Prestigious school.|,Greeting
"|So, what, do you have to send in your deposit now?  Or what you-?|",Question
"|Yeah, I mean there's all the money stuff and my mom's helping me with the financial aid and stuff.  But, it'll be fine--|",Statement Opinion
"|Like, now that I'm accepted, it's just, like, such a huge load off my mind.|",Statement Opinion
|That's great.|,Agreement
|I don't mind worrying about all the paperwork.  You know--|,Backchannel
|Yeah.|,Acknowledge
|So...|,Backchannel
"|Because, I don't have to like make that decision anymore.  I don't have to try and decide, like, what the bad school I'm going to go to is. you know|",Statement Opinion
"|Right.  Right.  Right. Oh, man, then you're going to have to do orientation, I guess.|",Backchannel
"|I know. I know.  I think you go and you like stay for a couple of days and you meet people and--And they'll give you like a tour--And show you everything.  Oh, man, I'm just so--I'm so excited.|",Excitement
|That'll be awesome.|,Agreement
"|I mean because you went to the campus before, right?|",Question
"|Yeah, oh totally.  It's a beautiful campus.  It's gonna be really nice.  Um, and everyone is friendly and like there's ivy on all the walls.  Oh, it's just so--it's so like collegiate.|",Agreement
"|You know what I mean?  Like, it's like exactly what I want.|",Statement Opinion
|So what're you--what're you gonna do there?  Have you decided?  Thought about it?|,Question
"|Well, you know, I've thought about it but they have so many things that I might--Like try some things out first...|",Statement Opinion
"|I know.  I mean, it's good all around.|",Statement Opinion
"|...because also on the list of their, um, like G.E.'s or whatever, you have a lot of choices within every single one.  So you can, like, try things out and not just be like, oh, I have to take math, oh, I have to take this.  You know what I mean?|",Statement Opinion
"|So, um, so I don't know.|",Statement Non Opinion
|[LAUGHTER]|,Others
|I mean I'm gonna take a bunch of stuff and see.|,Statement Non Opinion
|Oh man.|,Others
"|I- They have like--they just have so many like prestigious like this school is top ten and like the departments within it, you know what I mean.|",Statement Opinion
|I always see people walking around with like U.S.C stuff on--|,Statement Non Opinion
"|I know, I get to be one of those now--I'll like walk around and be like a U.S.C..  You know what I mean.|",Statement Opinion
|You know is like.|,Backchannel
|I know.|,Acknowledge
|Ahh. Yeah. [GARBAGE]|,Backchannel
"|You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.|",Agreement
|And you'll be like...|,Others
"|Student. I'm a student. Yes I am, Thank you very much.|",Agreement
|[BREATHING]|,Others
|A U.S.C. graduate now. You're set.|,Statement Opinion
|I know.  I'm excited.|,Statement Opinion
"|Well, that'll take a while. [GARBAGE]|",Statement Non Opinion
"|I know, that's a ways down the road. That's cool.|",Acknowledge
|That's going to be a lot of work.|,Acknowledge
"|But, it'll be fine, I mean.  I'm so excited. It's going to be so fun.|",Statement Opinion
|In LA. Oh man.|,Statement Opinion
"|I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.|",Statement Opinion
|So much.|,Acknowledge
"|But it's LA, you know, everything.|",Statement Opinion
|You're getting close to the beach.  I mean geez.|,Statement Non Opinion
|I know. I know. So fun.  I can't wait.|,Statement Opinion
"|Cool.  Well give me a call, you know when--You get in town. definitely Awesome.|",Command
|I will. I will. Thank you.|,Agreement
|Thanks.|,Acknowledge
|Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.|,Statement Non Opinion
"|All right, sir.|",Acknowledge
|Okay.|,Acknowledge
"|Um, how may I help you.  You're trying to book a specific flight?|",Question
"|Well, yeah, I mean I heard there was like these package deals and that maybe I could get a like a hotel or something like that. and-|",Answer
"|Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time.|",Acknowledge
"|I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,|",Enthusiasm
"|um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make sure that you're happy with your service here.|",Statement Non Opinion
|You- You can do that--You can do that now? I don't have to get like transferred through or anything like that.|,Surprise
|Is that all right?|,Question
"|I can do that right now for you. No, absolutely.  I can take care of you all the way through to the end.|",Statement Non Opinion
|All I'm going to need is your credit card number but just give me one moment. So-|,Statement Non Opinion
|[BREATHING] that's good.|,Statement Opinion
"|um, you're scheduling a flight as well--And you would like to, um, we have a highly discounted hotel rate that goes along with that so that everything is all in one deal.  You're taken care of by the time that you get there.|",Statement Non Opinion
"|All right.  I want to make sure it's like a nice hotel--I mean-mean I'm gonna be paying a lot of money for this so I don't wanna-I don't wanna, you know, I don't wanna to be a waste of time.|",Statement Opinion
|Absolutely. we we|,Agreement
"|Yes, I completely understand.  Actually, our-our airline only uses five star hotel and above.  Except we charge at a three star hotel rate because, as a corporation, we are able to get a deal from the hotels themselves.|",Statement Non Opinion
"|So, you will absolutely be in a high rated great hotel and we can make sure that it's in a area of town that you like as well.|",Statement Non Opinion
|Okay. So--|,Acknowledge
|Yeah.|,Backchannel
"|Well, you know, we wanted to--we wanted to go to Maui and--That was a|",Statement Non Opinion
|Okay.|,Acknowledge
"| --you know, the kids wanna go to the beach and stuff and so--um|",Statement Non Opinion
|Great.  How many seats?|,Question
"|Well, it's gonna be four of them.|",Statement Non Opinion
|Okay.  Great.  Four seats.  I'll book you for four seats.|,Acknowledge
|All right.  And can they like all get together?|,Question
"|Oh, yeah, absolutely.  Um- Would you like window seats or aisles?|",Question
"|Um- You know, window is nice. I guess|",Statement Opinion
"|Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?|",Statement Non Opinion
"|All right, Sure.  A yeah, that- that'd be good.|",Agreement
|Okay.  Great.  What time of the day would you like?|,Question
"|Uh, well, yeah, I think we were just--you know, whenever best available, I guess.  You know--|",Hesitation
|All right.  Great.  Well we have a very open flight that leaves at nine a.m. and fortunately uh the time change actually goes um backwards from that.|,Agreement
"|So, it's a five hour flight, but you'll arrive only at eleven a clock in the morning.  So that day, you can have plenty of time to get to your hotel--Rest up and then still have a nice afternoon your first afternoon in Maui.|",Statement Non Opinion
"|And, like, there's there's shuttles or something that I can get to the hotel.|",Statement Non Opinion
|Absolutely.  That actually goes in on the same package with our hotel.  You just give me your address.  We'll come and pick up a time that allows you to get to your flight with plenty of time to spare.|,Agreement
|And a there will also be a shuttle waiting for you to take you to the appropriate hotel.|,Statement Non Opinion
"|Okay.  Wow.  Sounds good then, I guess.  Thank you very much. It's a lot better than talking to a machine.|",Agreement
|Yeah--I completely understand.  It's a difficult process sometimes and we want to make traveling as easy as possible.|,Acknowledge
|All right.  So we're confirmed then or do you--All right.|,Question
|Absolutely. Thank you so much for calling and we hope that you will come to us again.|,Agreement
|Okay.|,Backchannel
|Thank you.|,Acknowledge
|What's he gonna say?  Maybe we ought to tell him before he sees it.|,Question
|He saw it.|,Statement Non Opinion
"|How could he see it?  I was the first one up, he was still in bed.|",Disagreement
|He was out here when it broke.|,Statement Non Opinion
|When?|,Question
|About four this morning.  I heard it cracking and I woke up and looked out. He was standing right here when it cracked.|,Statement Non Opinion
|What was he doing out here at four in the morning?|,Question
"|I don't know.  When it cracked, he ran back in the house and cried in the kitchen.|",Statement Non Opinion
|Did you talk to him?|,Question
|No.  I thought it was best to leave him alone.|,Disagreement
|He cried hard?|,Sadness
|What was he doing out here at that hour?|,Question
|He's dreaming about him again.  He's walking around at night.|,Statement Non Opinion
|He's getting just like after he died.  What is the meaning of that?|,Question
"|I don't know the meaning of it.  But, I know one thing Mom, we made a terrible mistake with Dad.|",Apology
|What?|,Question
"|Being dishonest with him.  I mean, that sort of thing always pays off and now it's paying off.|",Statement Opinion
|You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?|,Disagreement
|What do you want to do argue with him?|,Question
"|No, I don't want to argue with him, but it's about time he realized that nobody believes Larry's alive anymore?|",Disagreement
|Why shouldn't he dream of him and walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we don't have any hope anymore?  That we haven't had hope for years now?|,Statement Opinion
|You can't say that to him.|,Command
|We've got to say it to him.|,Command
|Can you prove it?  How can you prove it?|,Question
"|For God sakes, it's been three years.  Nobody comes back after three years.  It's insane.|",Disagreement
"|To you it is and to me, but not to him.  I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?|",Disagreement
"|Sit down, Mom.  I want to talk to you.|",Command
"|Trouble is the God damn newspapers.  Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry.|",Statement Opinion
|All right.  All right.  Listen to me.  You know why I brought Annie here don't you?|,Command
|Why?|,Question
|You know.|,Backchannel
"|I've got an idea, but what's the story?|",Question
|I'm gonna ask her to marry me.|,Statement Non Opinion
"|Well, that's only your business, Chris.|",Statement Non Opinion
|You know it's not only my business.|,Statement Opinion
|What do you want me to do?  You're old enough to know your own mind.|,Command
|So it's all right then?|,Question
|I'll go ahead with it?|,Question
"|Well, you want to make sure that your father isn't going to--|",Statement Opinion
"|Well, then it isn't just my business--|",Disagreement
|I'm just saying that--|,Statement Opinion
"|Ah, sometimes you infuriate me.  You know that?  I mean, isn't it your business too if I tell Dad and flips--freaks out about it?  I mean, you have such a talent for ignoring things.|",Disagreement
|I ignore what I gotta ignore.  The girl is Larry's girl.|,Statement Opinion
|She's not Larry's girl.|,Disagreement
"|From your father's point of view, he isn't dead.  And you've no right to take his girl.|",Disagreement
"|And you can go on from there if you know where to go, but I don't know where to go.  See, I don't know.  Now what can I do for you?|",Statement Non Opinion
"|I don't know why, but, every time I reach out for something that I want, I have to pull back 'cause someone else will suffer.  My whole bloody life.  Time after time after time.|",Disagreement
|You're a considerate fellow.  There's nothing wrong with that.|,Statement Opinion
|To hell with that.|,Disagreement
|[BREATHING] Have you asked Annie yet?|,Question
|I wanted to get this settled first.|,Statement Non Opinion
"|Well, how do you know she'll marry you?  Maybe she feels the same way your father does.|",Question
"|Well, if she does, then that's the end of it.  But from her letters, I think she's forgotten him.  I'll find out.  And then we'll thrash it out with Dad, right?  Mom, don't avoid me.|",Frustration
"|Trouble is, you don't see enough women.|",Statement Opinion
|You never did.|,Disagreement
"|So what, I'm not fast with women.|",Statement Opinion
|I just don't see why it has to be Annie.|,Disagreement
|Because it is.|,Statement Non Opinion
"|Well, that's a good answer, but it doesn't answer anything.  I mean, you've been away for--at war.  It's been five years.|",Disagreement
"|I can't help it.  I know her best.  I mean, I grew up next door to her.|",Statement Opinion
"|These years when I think of a wife, I think of Annie.  What do you want, a diagram?|",Statement Opinion
"|I don't want a diagram.  Umm-- He thinks he's coming back, Chris.  You marry that girl and you're pronouncing him dead.|",Statement Opinion
"|I mean, what's gonna happen to your father?  Do you know?  I don't.|",Question
"|All right.  All right, then, Mom.|",Acknowledge
|I just--give it some more thought.|,Command
|I've given it three years of thought.  I thought that if I waited Dad would forget about Larry and we could have a regular wedding and everything happy.|,Statement Opinion
"|But if I can't--if that can't happen here, then I'll have to get out.|",Statement Opinion
|What the hell is this?|,Question
|I'll get out.  I'll get married and go live some place else.  Maybe New York.|,Statement Non Opinion
|Are you crazy?|,Disagreement
|I've been a good son too long.  A good sucker.  I'm through with it.|,Disagreement
|What about the business?  What the hell is this?|,Question
|The business?  The business doesn't inspire me.|,Statement Opinion
|Must you be inspired?|,Question
"|Yes.  I like it an hour a day.  If I'm gonna grub for my money all day long, at least in the evening I want it beautiful.|",Statement Opinion
"|I want a family.  I want kids.  I want something that I can give myself to.  Annie's in the middle of that.  Now, where do I find it?|",Statement Opinion
"|Tell me, you'd leave the business?|",Command
"|Yes, on this I would.|",Agreement
"|Well, you don't want to think like that.|",Command
|Then help me stay here.|,Command
"|All right, but just don't go thinkin' like that 'cause otherwise what did we work for?  I mean, the whole thing is for you, Chris.  The whole shootin' match is for you.|",Statement Opinion
"|I know.  I know, Mom.  Just help me stay here.|",Acknowledge
"|All right.  Just-- just don't go thinkin' that way, you hear me?|",Command
|I am thinkin' that way.|,Statement Opinion
"|I don't understand you, do I?|",Question
"|No, you don't.  I'm a pretty tough guy.|",Disagreement
|I can see that.|,Acknowledge
|She's been in New York for three and half years.  Why all of a sudden?|,Question
"|Well, maybe he just wanted to see her again.|",Statement Opinion
|Nobody comes seven hundred miles just to see.|,Statement Non Opinion
|What do you mean?  He lived next door to the girl all his life.  Why wouldn't he want to see her again?|,Question
|Don't look at me like that.  He didn't tell me anymore than he told you.|,Command
|She's not-|,Others
|How do you know he's even thinking of it?|,Question
|-he's not gonna marry her.|,Statement Non Opinion
|It's got that all about it.|,Statement Opinion
"|Well, so what?|",Others
"|What's going on here, Joe?|",Question
"|Now, listen Kate.|",Command
"|She's not his girl, Joe.  She knows she's not.|",Statement Non Opinion
|You can't read her mind.|,Statement Non Opinion
"|Well then why is she still single?  I mean, New York is full of men.  Why isn't she married?  Probably a hundred people told her she's crazy, but she's waited.|",Disagreement
|How do you know why she's waited?|,Question
"|She knows what I know, that's why.  She's faithful as a rock.  In my worst moments I think of her waiting and I know again that I'm right.|",Statement Opinion
"|Look, it's a nice day.  What are we arguing for?|",Disagreement
"|Nobody in this house dares take her faith away, Joe?  Strangers might, but not his father, not his brother.|",Disagreement
"|Well, what do you want me to do about it?|",Question
|I want you to act like he's coming back.  Both of you.  Don't you think I haven't noticed since she got here.  I won't stand for any nonsense.|,Command
|But Kate--|,Acknowledge
"|Because if he's not coming back, I'll kill myself.  I mean, laugh--laugh at me, but...|",Statement Opinion
|But why did that happen the very night she came here?  She sleeps in his room and his memorial breaks to pieces.  Just look.  Look at it.|,Disagreement
|Calm yourself.|,Command
"|Believe with me, Joe.  I can't stand all alone.|",Command
|Calm yourself.|,Command
"|Last week, a man turned up in Detroit missing longer than Larry.  I mean, you read it yourself.|",Statement Non Opinion
|All right.  All right.  Calm yourself.|,Command
"|You, above all, have to believe.|",Command
|What?- Why- Why me above all?|,Question
|Just--just don't stop believing.|,Command
|What does that mean?  Me above all?|,Question
|Look at you.  Look at you shaking.|,Command
|I can't help it.|,Statement Non Opinion
|What have I got to hide?  What the hell is the matter with you Kate?|,Question
|It's all right.  It's a good thing.|,Agreement
"|You know, it's lovely here, the air is sweet.|",Statement Opinion
|Why?|,Question
"|Well, for one thing, your mother as much as told me to go.|",Statement Opinion
|Oh.|,Acknowledge
"|You saw that.  I mean and then, well, you've been kind of, um--|",Acknowledge
|What?|,Question
"|Well, kind of embarrassed ever since I got here.|",Statement Opinion
