Text,DS_emotion
40,"Disagreement, Statement Non Opinion"
41,Question
42,Answer
43,Question
44,"Answer, Statement Opinion"
45,"Disagreement, Statement Opinion"
46,Statement Opinion
47,"Question, Statement Non Opinion"
48,Statement Opinion
49,Statement Opinion
50,Disagreement
51,Backchannel
52,Statement Opinion
53,"Statement Opinion, Question"
54,Answer
55,Question
56,Answer
57,Acknowledge
58,"Statement Non Opinion, Statement Opinion"
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,"Command, Statement Opinion"
65,Statement Non Opinion
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Non Opinion
70,Statement Opinion
71,Statement Opinion
72,Disagreement
1,Statement Non Opinion
2,Statement Non Opinion
3,Statement Non Opinion
4,Statement Non Opinion
5,Question
6,Question
7,Statement Non Opinion
8,Statement Opinion
9,Disagreement
10,Statement Opinion
11,Statement Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Opinion
15,Statement Opinion
16,Statement Opinion
17,Question
18,Apology
19,Question
20,Statement Opinion
21,Question
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Question
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Disagreement
32,Statement Opinion
33,Statement Non Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Question
50,Statement Opinion
51,Acknowledge
52,Question
53,Answer
54,Question
55,Answer
56,Question
57,Answer
58,Question
59,Question
60,Question
61,Answer
62,Question
63,Answer
64,Question
65,Statement Opinion
66,Statement Opinion
67,Statement Opinion
68,Statement Opinion
69,Statement Opinion
70,Statement Opinion
71,Question
72,Agreement
73,Statement Opinion
74,Agreement
75,Statement Opinion
76,Agreement
77,Statement Opinion
78,Statement Non Opinion
79,Statement Opinion
80,Statement Opinion
81,Question
82,Statement Non Opinion
83,Statement Opinion
84,Statement Opinion
85,Question
86,Statement Opinion
87,Statement Opinion
88,Statement Opinion
89,Statement Opinion
90,Statement Opinion
91,Statement Non Opinion
92,Statement Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Non Opinion
96,Statement Non Opinion
97,Question
98,Statement Opinion
99,Apology
100,Command
101,Statement Non Opinion
102,Statement Non Opinion
103,Statement Non Opinion
1,**Statement Non Opinion**
2,**Question**
3,**Statement Non Opinion**
4,**Statement Opinion**
5,**Statement Opinion**
6,**Question**
7,**Question**
8,**Statement Opinion**
9,**Statement Opinion**
10,**Statement Opinion**
11,**Question**
12,**Statement Non Opinion**
13,**Statement Opinion**
14,**Others**
15,**Backchannel**
16,**Others**
17,**Others**
18,**Question**
19,**Command**
20,**Statement Non Opinion**
21,**Statement Opinion**
22,**Backchannel**
23,**Others**
24,**Statement Opinion**
25,**Backchannel**
26,**Question**
27,**Statement Opinion**
28,**Disagreement**
29,**Statement Opinion**
30,**Question**
31,**Agreement**
32,**Question**
33,**Command**
34,**Statement Opinion**
35,**Question**
36,**Statement Opinion**
37,**Statement Opinion**
38,**Statement Opinion**
39,**Agreement**
40,**Question**
41,**Statement Opinion**
42,**Statement Non Opinion**
43,**Question**
44,**Statement Opinion**
45,**Question**
46,**Statement Opinion**
47,**Statement Non Opinion**
48,**Question**
49,**Statement Opinion**
50,**Statement Opinion**
51,**Statement Opinion**
52,**Disagreement**
53,**Statement Opinion**
54,**Backchannel**
55,**Command**
56,**Backchannel**
57,**Command**
58,**Statement Non Opinion**
59,**Statement Non Opinion**
60,**Statement Opinion**
61,**Acknowledge**
62,**Statement Opinion**
63,**Statement Opinion**
64,**Question**
65,**Question**
66,**Statement Non Opinion**
67,**Statement Opinion**
68,**Statement Opinion**
69,**Statement Opinion**
70,**Question**
71,**Statement Non Opinion**
72,**Statement Opinion**
73,**Backchannel**
74,**Statement Non Opinion**
75,**Question**
76,**Statement Non Opinion**
77,**Statement Opinion**
78,**Statement Opinion**
79,**Backchannel**
80,**Statement Opinion**
81,**Others**
82,**Statement Non Opinion**
83,**Statement Opinion**
84,**Statement Opinion**
85,**Disagreement**
1,Backchannel
2,Statement Opinion
3,Statement Non Opinion
4,Statement Opinion
5,Backchannel
6,Statement Opinion
7,Disagreement
8,Statement Non Opinion
9,Question
10,Statement Opinion
11,Disagreement
12,Statement Opinion
13,Disagreement
14,Statement Non Opinion
15,Question
16,Question
17,Statement Opinion
18,Question
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Answer
24,Statement Non Opinion
25,Statement Opinion
26,Statement Non Opinion
27,Statement Opinion
28,Disagreement
29,Statement Opinion
30,Disagreement
31,Command
32,Statement Non Opinion
33,Command
34,Statement Non Opinion
35,Question
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Agreement
40,Disagreement
41,Agreement
42,Command
43,Statement Opinion
44,Disagreement
45,Statement Opinion
46,Disagreement
47,Disagreement
48,Disagreement
49,Statement Opinion
50,Question
51,Answer
52,Statement Opinion
53,Command
54,Statement Opinion
55,Statement Opinion
56,Disagreement
57,Statement Opinion
58,Statement Non Opinion
59,Disagreement
60,Statement Opinion
61,Command
62,Statement Opinion
63,Agreement
64,Command
65,Question
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Opinion
70,Command
71,Disagreement
72,Statement Opinion
73,Command
74,Disagreement
75,Command
76,Command
77,Command
78,Statement Opinion
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
82,Statement Opinion
83,Statement Non Opinion
84,Statement Opinion
85,Disagreement
86,Command
1,Greeting
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Opinion
10,Apology
11,Apology
12,Statement Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Question
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Statement Non Opinion
32,Apology
33,Statement Non Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Non Opinion
42,Question
43,Statement Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Question
47,Statement Non Opinion
48,Acknowledge
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Statement Opinion
6,Statement Opinion
7,Statement Opinion
8,Command
9,Statement Opinion
10,Statement Non Opinion
11,Statement Opinion
12,Statement Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Command
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Acknowledge
1,Statement Opinion
2,Question
3,Command
4,Backchannel
5,Command
6,Command
7,Statement Opinion
8,Statement Non Opinion
9,Statement Opinion
10,Statement Opinion
11,Command
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Question
17,Statement Non Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Question
22,Statement Non Opinion
23,Question
24,Statement Opinion
25,Statement Opinion
26,Statement Opinion
27,Agreement
28,Acknowledge
29,Statement Non Opinion
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Agreement
34,Statement Non Opinion
35,Question
36,Statement Opinion
37,Backchannel
38,Statement Opinion
39,Statement Opinion
40,Question
41,Statement Non Opinion
42,Agreement
43,Acknowledge
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Question
48,Agreement
49,Statement Opinion
50,Agreement
51,Command
52,Statement Non Opinion
53,Acknowledge
54,Statement Opinion
55,Statement Non Opinion
56,Agreement
57,Acknowledge
1,"- Joey - So, uh, so how's it been going? I mean, you have any needs or anything? - **Question**"
2,People are sick of me calling-- - **Statement Opinion**
3,you can't - **Disagreement**
4,Like-- - **Statement Opinion**
5,- **Statement Non Opinion**
6,"I've gone through like similar stuff, but-- - **Acknowledge**"
7,"Like, I don't-- - **Statement Opinion**"
8,Don't [GARBAGE] - **Disagreement**
9,"Like, it just takes it out of you-- - **Statement Opinion**"
10,"I-I know it will, because you're a good worker-- - **Agreement**"
11,- **Statement Opinion**
12,- **Disagreement**
13,Maybe the level is here and I'm here and there's just no way I'm ever gonna do that-- - **Statement Opinion**
14,- **Statement Opinion**
15,I know - **Statement Opinion**
16,- **Statement Opinion**
17,"I mean it's definitely who you know in a lot of cases, but-- - **Agreement**"
18,"You know, it's just like-- - **Statement Opinion**"
19,"Otherwise, what is--what's your other option? - **Command**"
20,- **Statement Opinion**
21,- **Disagreement**
22,All right? So you just gotta-- - **Statement Opinion**
23,- **Question**
24,You know? but And- and they'll finally come around and believe me--it'll--you gotta- - **Statement Opinion**
25,You know? - **Statement Opinion**
26,you know - **Statement Opinion**
27,- **Statement Opinion**
28,you -[GARBAGE] - **Disagreement**
29,I mean-- - **Statement Opinion**
30,"You've done all the work like this before, you know, and and you've gotten people saying oh, you're so good and like you know-- - **Disagreement**"
31,"You know? It's not like I do it for the money, but - **Statement Opinion**"
32,- **Backchannel**
33,- **Statement Opinion**
34,- **Statement Opinion**
35,"- Joey - I mean, it's just, it's really--I don't know, yeah, it's about their opinions and it's about, I don't know, just getting yourself out there and-- - **Statement Opinion**"
36,- **Statement Opinion**
37,- **Disagreement**
38,I can't-- - **Statement Opinion**
39,- **Statement Opinion**
1,Greeting
2,Answer
3,Statement Non Opinion
4,Answer
5,Question
6,Answer
7,Question
8,Statement Opinion
9,Statement Non Opinion
10,Question
11,Answer
12,Statement Opinion
13,Apology
14,Statement Opinion
15,Answer
16,Question
17,Answer
18,Statement Opinion
19,Question
20,Acknowledge
21,Statement Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Disagreement
26,Statement Non Opinion
27,Statement Opinion
28,Answer
29,Statement Opinion
30,Answer
31,Question
32,Answer
33,Question
34,Answer
35,Statement Opinion
36,Answer
37,Answer
38,Statement Opinion
39,Answer
40,Statement Opinion
41,Answer
42,Question
43,Answer
44,Acknowledge
45,Acknowledge
1,Greeting
2,Statement Non Opinion
3,Statement Opinion
4,Apology
5,Statement Non Opinion
6,Backchannel
7,Statement Non Opinion
8,Statement Opinion
9,Backchannel
10,Statement Opinion
11,Statement Opinion
12,Acknowledge
13,Statement Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Statement Opinion
23,Agreement
24,Statement Opinion
25,Statement Non Opinion
26,Acknowledge
27,Statement Opinion
28,Statement Opinion
29,Disagreement
30,Statement Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Acknowledge
1,Question
2,Statement Non Opinion
3,Statement Opinion
4,Statement Opinion
5,Question
6,Statement Opinion
7,Others
8,Statement Opinion
9,Statement Opinion
10,Acknowledge
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Agreement
15,Backchannel
16,Statement Opinion
17,Backchannel
18,Statement Non Opinion
19,Statement Opinion
20,Statement Opinion
21,Others
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Opinion
26,Question
27,Statement Non Opinion
28,Statement Opinion
29,Statement Opinion
30,Statement Opinion
31,Backchannel
32,Others
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Opinion
37,Question
38,Statement Opinion
39,Statement Opinion
40,Question
41,Statement Opinion
42,Agreement
43,Statement Opinion
44,Statement Opinion
45,Others
46,Statement Opinion
47,Others
48,Statement Opinion
49,Statement Non Opinion
50,Statement Opinion
51,Others
52,Acknowledge
53,Others
54,Statement Opinion
55,Others
56,Statement Opinion
57,Others
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Agreement
62,Statement Opinion
63,Statement Opinion
64,Others
65,Statement Opinion
66,Others
67,Statement Opinion
68,Statement Opinion
69,Statement Opinion
70,Command
71,Acknowledge
72,Acknowledge
1,Statement Non Opinion
2,Acknowledge
3,Acknowledge
4,Question
5,Statement Non Opinion
6,Agreement
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Question
11,Answer
12,Statement Non Opinion
13,Acknowledge
14,Statement Non Opinion
15,Statement Opinion
16,Backchannel
17,Agreement
18,Statement Non Opinion
19,Backchannel
20,Backchannel
